comment,sentiment_gemini,sentiment_vader,sentiment_textblob
so much winning he must be getting tired of winning,0.7,0.6659,0.19999999999999998
justice for ejean carroll justice for new york justice for america,0.7236842105263158,0.8807,0.13636363636363635
the judge paid to play go trump 2024 then they all fall down oh yeah its coming cant wait,0.0,0.5574,-0.15555555555555559
admittedly im kind of giddy at the thought of trumps crazypatrotic supporters many being military active retired teaching a class on retribution ha ha ha ha ha,-0.15,0.9288,0.21666666666666667
amazing how these judges can still hold office embarrassing the fact that the media is also complacent in this dire lección of justice is sad,-0.653,-0.2023,0.050000000000000044
so there saying capitalism is against the law what a sham,-0.8,0.0,-0.2
when is the trial for tax evasion going to start high value for loans low values for property taxes,-0.25,0.4588,0.08
this is a national disgrace you dont go after your political opponents in this manner,-0.8,-0.4939,0.0
dont care still voting for him,-0.4,-0.3875,0.0
thank you judge engoron he disrespected you and your office,0.125,-0.128,0.0
its time this judge is investigated and i repeal it and move my business out of new yorkjust think how many american going to be out of a job,-0.45,0.0,0.21212121212121213
but hes going to make his maga people pay for it,-0.3,-0.1531,0.0
appeal this fraud,-1.0,-0.5859,0.0
fing stupid judge i have never had a real estate loan where the bank didnt have an independent appraiser appraise the property they are doing everything they can to destroy this man you are blind if you dont see it,-1.0,-0.8625,-0.25999999999999995
all you supporters of t should sell your homes cars and retirement fundswhatever you have to save him dont worry when he gets back in power hell find you and pay everybody back just trust people just trust him,-0.9,0.8445,0.0
former presidant donald j trump frauded the treasury direct protected securities tips t bills bond i bonds ee sensitive information,-0.35,0.7096,0.06666666666666667
pay back all the damage he has caused to america more trials ahead hope he gets what he deserves looser,-0.6,-0.1119,0.25
trump will still get to be our president so fu,-0.5,-0.79,0.0
state of ny is better by 355m letitia has earned her star of justice badge the king has been stripped of his clothes only man nappy is left,0.5,0.743,0.16666666666666666
so how much is that with the interest,-0.5,0.4588,0.2
a vicious distraction from the poll numbers and fani willis,-0.5,-0.6249,-1.0
thats pathetic it should have been twice as much,-0.75,-0.5719,-0.4
don jr wont be able to afford 8 balls,-0.85,0.0,0.5
more political bs by dems even the dems know this,-0.8,0.0,0.25
nobody will bond his other lossmr billionaire will be putting another statement asking for just watch,-0.3,0.0,-0.125
trump exposed for what he has been all alongan abject fraud both as a businessman and as a human being,-1.0,-0.6249,0.0
cnn you are the absolute worst channel on here the way you pick on donald trump is atrocious you should be ashamed of yourselves and social social that stupid judge aragon or whatever his freaking name is the dude is a maniac he belongs on your show,-0.8272,-0.9477,-0.3722222222222222
everybody sing start spreadin the news trumps leavin today at least for three years unless hes in jail and we all will be a part of it new york new york trumps soontobe vagabond shoes are being told to amscray right out of the very heart of it new york new york,-0.27,0.0,0.07889610389610388
fanni fay is a liar,-1.0,-0.5106,0.0
still a weak judgement given his kids and the temporary ban,-0.75,-0.7579,-0.375
if he has to pay that much how much do you think we can get pfizermaderna to pay for their faulty vaccine,0.0,-0.4767,0.2
this is bullshit trump 2024 now more then ever wake up people,0.0,-0.5859,0.5
who does he owe the money too when apparently none of the banks were hurt by the loans,0.0,-0.5267,0.05
what miss carriage of justice it is a sham,0.0,0.4215,-0.2
isnt 355 million just a fraction of the billions in bribes that the saudis paid to jared kushner and the rest of the trump family,0.0,0.0,0.0
so if you or i commit some small fraud lying about say a few thousand dollars it would be jail time trump committed fraud to the tune of millions for decades and gets a monetary penalty a slap on the wrist basically a tax on the profits they made this should not have been a civil case it was 100 criminal imo also its only for a few years he lied for decades and they just say dont do it again for a few years and youre good this is nothing but an inconvenience to him he will make more money from the cult just by crying and saying ny is picking on him,0.0,-0.7984,-0.03500000000000002
judge should should disbarred,0.0,0.0,0.0
wrecked,0.0,0.0,0.0
some white collar criminals are above the law,0.0,-0.5719,0.0
what ever happened to immunity and impunity for the rich and famous,0.0,0.5574,0.4375
lets see that appeal go lol,0.0,0.4215,0.8
well i see the left still cant meme,0.0,0.2732,0.0
when will all other new york real estate moguls start getting sued this will crater new york the big guys will bolt,0.0,0.0,0.06954545454545455
damn diaper don is ordered to pay 355 million i can barley afford to pay for a whopper with cheese,-0.6,-0.5423,0.0
justice,0.7,0.5267,0.0
will be overturned on appeal,-0.5,0.0,0.0
i dont care what your politics are whats happening in this country is extremely scary today him tomorrow us,-0.4,-0.7287,-0.5
just remember that this judge valued maralago at 18million such a corrupt case,-0.8,0.4404,-0.25
soros buys a lot and cnn you can happy dance as any negative that spews about trump,0.4,0.0,0.25
someone needs to stand up an say enough if our courts are no better than a lynching what do we need them for i think the judge an prosecutor need to stand trial for bias,-0.731,0.0772,-0.125
he still didnt didnt it right lies right delusional yes,-0.6,0.6164,0.2857142857142857
this was more predictable than the chiefs winning the bowl,-0.2,0.5267,0.26666666666666666
was trump ever a real big player at all seems all the stories we hear makes him a loser his whole life basically,-0.2,-0.5267,0.1
appeal,0.875,0.0,0.0
please,0.0,0.3182,0.0
and mexico is gonna pay for it,0.1,-0.1027,0.0
what price for his datscha,0.0,0.0,0.0
that judge must have been a democrat,-0.3,0.0,0.0
like hes gonna pay,-1.0,0.2732,0.0
let me guess judge is nancy pelosi cousin lol what a joke oh and the judge is a republican,-0.55,0.6124,0.8
justice there isnt any justice in america its a dictatorship the bidens have no case to answer on anything ie laptop the classified documents stored in biden carriage disgusting loosers long live trump 2024,-0.65,0.296,-0.30454545454545456
all prisoners of the world will be released soon,0.2,-0.5106,0.0
it is well known that threats to america are more likely to come from inside the country this is not news it is a call for the truth,0.0,0.1531,0.25
you have a lot of hate in your hearts,-0.78,-0.5719,-0.8
karma ia bitch donald lol,-0.4,-0.25,0.8
corpse court strikes again i noticed everyone trying to take down president trump why they all look like night of the living dead and everyone gloating about it the village idiots,-0.7,-0.8402,-0.38518518518518524
that what he gets if he had never run for president he probably never would have not got caught greed is a deadly sin and got caught,-0.8,-0.3274,-0.2
you need to include that is was not a jury trial because the djt lawyer didnt ask for one she missed the filing deadline,-0.25,-0.296,0.0
and now we at cnn can safely say your new president donald john trump,0.3,0.4939,0.3181818181818182
that limited business space the judge is giving him i guarantee you trump is going to fuuk that up,-0.625,0.3612,-0.07142857142857142
corrupt media corrupt ny court system corrupt prosecutor corrupt judge the american people knew how this corruption would play out when honest judge sees the corruptionnot one dime will be paid to anyone trump for president 2024 cant waite to see president trump back in the white house making america great maga maga maga,-0.5,0.8689,-0.06666666666666665
if you cant get him in jail then go after his money anything to keep him from being prez again these dems are evil,-1.0,-0.6597,-0.55
its okay he got maga crowd sponsoring him,0.6,0.2263,0.5
lolol thats over a billion dollars so far what a loser,-0.5,-0.5667,0.45
remember this democrats communist you reap what you sow,-0.75,0.0,0.0
what a complete pile of bs who was the victim here only one i see is trump and i dont vote trump ive been in realestate for 30 years ive never heard of anything this stupid i hope like hell this is appealed,-0.897,-0.743,-0.19374999999999998
ouch you can do what ever the hell you want to do to him,-0.4,-0.6486,0.0
so trump no good biden no goodthrow them both outwho will be competing for president in next election,-0.4,-0.2006,-0.175
thank you lord for this answered prayer may dt find you someday and repent but in the mean time thank you for bringing your judgement to the light of day may you continue with each case showing your power while you put stumbling blocks in the way of dts attorneys and anyone who backs this criminal and his family praying for them to come out of this but thankful your powerful judgement has come to pass amen,0.35,0.8338,-0.0031250000000000028
why doesnt he go to jail for fraud everyone else does,-0.2,-0.5859,-0.1
trump is a successful businessman the business is scamming americans but he sure is successful at it,-0.25,0.8898,0.6666666666666666
trump plans to appeal lol good luck with that buddy you have to put all that money up in an escrow first trump im worth more than the numbers sure thats why you have to constantly ebeg for money from the working suckers giving money to this fake billionaire who doesnt pay his bills,-0.7,0.7698,0.25
what a crooked democrats judge,-1.0,0.0,0.0
judge nipple the degenerate,-0.09,0.0,0.0
appeal this unjust decision by a lone corrupt judge may james be tried in her own right,0.2,-0.6597,0.12857142857142856
i hope you leftys get whatever you want,-0.7,0.4939,0.0
trump should pull all business from new york let go all his employees at trump tower and let them go on unemployment thanks new york you just lost jobs for new yorkerswhat goes around comes around,-0.692,-0.3182,0.15227272727272728
supreme court will over turn it,-1.0,0.5574,0.0
oh his dad must be rotating in his grave the boys a fool not smart like i was,-0.2,-0.8346,-0.10714285714285714
judge i have to pimp out my wife in order to pay the 355 million fine,-1.0,0.1027,0.4166666666666667
billionaires asking for bankruptcy protection how pathetic,-0.64,-0.5719,-1.0
lock him up already,-1.0,0.0,0.0
he will never pay a dime it will be appealed to doomsday it was a kangaroo kourt biden banana republic lawfare one day if not trump a republican will be president again there will be hell to pay what goes around comes around always,-0.65,-0.832,0.0
yay judge donny is a psychopath who deserves to go to prison,-0.9,0.0258,0.0
great so all that money goes to us right not just into another old mans pockets that doesnt need it whadda ya mean we ain seein a dime of it why would i even care about this then,-0.6,0.8074,0.21830357142857149
i am furiousthis judge needs to be prosicutedi dont believe this is right and legal,-0.8,0.128,0.24285714285714285
he better flee to russia,-1.0,0.4404,0.5
trump is gangster he is going to fight the courts he is did no think wrong,-0.418559156,-0.7845,-0.5
thats nowhere near enough to cover the damages the cheetos king afflicted on the country,-0.75,-0.6597,0.05
jude is a scam should be disbarred,-1.0,-0.5719,0.0
what were watching is the systematic stripping of the peoples choice to vote for the candidate they want a judicial system out of control and bent on removing our choice for president next time maybe well just resort to putin tactics and lock up our political opponents until they die in jail,-0.5,-0.3612,-0.03333333333333333
the judge and pa should pay the same fine and do jail time,-0.9,0.1027,0.10555555555555556
wellif donnie boy is as rich as he claims this is nothing right,0.0,0.5574,0.33035714285714285
it will be overturned tds judgement obviously you people never borrowed from your property and it shows,-0.4,0.0,0.0
350 million to who or what,0.0,0.0,0.0
what a joke biden crime family walks bribery unpaid taxes selling influence america fuck yea,-0.75,-0.7003,-0.1
trump is still winning it doesnt matter what happens at this point he is invincible from any loss of support he could commit genocide in pakistan and no one would bat an eye,0.0,0.7861,0.5
dear donny we the people only have one thing to saythoughts n prayers,0.0,0.3818,0.0
for such a financial genius he should be able to pluck that out of his magat blindfaithful in no time,0.0,-0.296,0.16666666666666666
karma is a bitch,0.0,-0.5859,0.0
what a joke a judge trial because no jury would finally him guilty and all the nonsense they tried to bust this guy on in the end they say he lied about the value of his home you guys are a joke just like this trial 1000 politics to try to stop the man from running pathetic democrats just pathetic,-0.89,-0.891,-0.625
most ridiculous charge of all time if i say i have a hundred dollarsand only have twenty can i be charged,0.0,-0.5563,0.05555555555555556
you people that is bad mouthing trump you are not smart enough to see what is going on guess you want the democrats back in office look what they have done to this world already,0.0,-0.666,-0.20178571428571423
the appeals process begins,0.0,0.0,0.0
the judge is bullshit total bullshit,0.0,-0.8225,0.0
they keep on sucking money out of this billionaire,0.0,0.0,0.0
follow the money who gets it,0.0,0.0,0.0
judge is a corrupt criminal working for biden,-1.0,-0.5267,-0.45
lets all be honest everyone expected this to happen and accept the fact that this trial was a hit piece to defame and slow trump keep watching cnn so u can be misinformed lol,-0.5,0.7037,0.25
that judge is a corrupt poltical hack this will be overturned on appeal,-0.7,0.0,-0.5
arrest the khasr judge,-0.8,-0.34,-0.05
this is the one who should be arrested,-0.7,-0.4767,0.0
where was this justice system when numerous citizens were in need of swift rulings by this something feels off in america,-0.5,0.7003,0.0
yes nobody cares about this youre wasting my tax dollars on trumps trial cause hes still gonna win go trump,-0.9,0.7783,0.8
thats a lot of adult diapers hes starting to fill them up as soon as he heard that if you love trump send ketchup to mar a lago,-0.6,0.6369,0.19999999999999998
clearly election interference tds,-1.0,0.4019,0.10000000000000002
karma ˈkärmə noun in hinduism and buddhism the sum of a persons actions in this and previous states of existence viewed as deciding their fate in future existences a buddha is believed to have completely purified his karma informal destiny or fate following as effect from cause theres something highly satisfying when karma strikes aint karma a bich,0.8,0.2006,0.08666666666666667
swamp gonna swamp trump wont ever pay he will expose them all and bring the whole corrupt system down hide and watch,-0.6923076923076923,-0.2509,-0.15185185185185188
for what all loans were paid this makes no sense,-0.7,-0.296,0.0
hey would just like to know where all these fines go whos pockets are getting loaded here show us the and what its used for,-0.2,0.3612,0.0
dont worry be happy we american patriots will collect that money for him,0.5,-0.1511,0.4
trump 2024 we have ure back,0.5,0.0,0.0
way too little,-1.0,0.0,-0.1875
lol thats cute hell never pay a cent trump 2024,-0.75,0.127,0.65
watch trumps cult give him money to pay the fools,-0.8,-0.5574,0.0
no one is above the law,0.5,-0.296,0.0
corrupt judge,-0.7,0.0,-0.5
where do you folks come up with this crap you have no clue what you are even talking about how sad,-0.8,-0.8074,-0.65
for what he hit loans paid them off and the banks made millions for what to cripple him so he dont become president again liars manipulators hypocrites and god is judge and thats what try dont understand,-0.4,-0.3182,0.0
monatary tŕump fraud fica as former pesidant,-0.8,-0.5859,0.0
the fake news media propaganda is having a party how crazy this is it resembles a third world banana republic with a few faithful fanatics,-0.87,-0.2263,-0.27999999999999997
in order to maga trump must stop cheating american tax payers lock him up,-0.9,-0.7003,0.0
you people are are going to live to regret this shit,-0.5,-0.7935,-0.03181818181818183
does anyone with a working brain still pay any attention to the communist news network,-1.0,-0.1027,0.0
you think that the bidens havent manipulated their way to being millionaires all the 1 have manipulated banks and the irs this is a fucking joke trump is the most disrespected president of all time you wouldnt ever guess that he was president,-0.25,0.3753,-0.04999999999999999
rosie odonnels laughing from the other side,0.0,0.4939,-0.125
he was a fraud since the great decade of the 80s and we have to come to a realization with the relationship of the people and politicians well most of them that is when it comes to people like fp trump people will still support this guy no matter what humanity is drawn more to a crooked leader than a honest leader that was proven and proof that we are at the point of no return with the bout between trump and clinton both had a laundry list of bad behaviors and for some reason we were drawn to them so rather if you are a dedicated voter or not no one have a right to complain about the person sitting in the oval office because somehow they were placed in there either by the people or by the people who so call represents the people,-0.1,0.34,0.2836734693877551
wheres the crime overturned on appeal its ny what did you expect,-0.2,-0.5423,0.0
the more the government railroads trump the more we the people will vote for trump in 2024,0.0,0.0,0.5
sorry sir your checks are no longer good here cash only no blood money ie no riyals yuan or rubles must be us dollars and not from the rnc,-0.7,-0.4588,0.06666666666666665
fu judge voting trump no matter what the left wing trys guy should be disbarred sell everything in ny and never return or do anything in that state if you are a substantial business unless of course this is just garbage trying to get trump we shall see if they use this bs ny law again,-1.0,-0.7184,0.0
no laws broken no victims just stupid angry dems,0.2,-0.9382,-0.5666666666666667
a judge trial instead of jury because trumps attorney was too incompetent to check the jury box lol,0.0,-0.0772,0.22500000000000003
355 is still too low considering the magnitude of fraudulent,0.0,-0.6486,0.0
lets see if he pays like he wanted nato to pay knowing him he wont pay if his maga loyalists loves him so much they need to pay for him,-0.3,0.7269,0.2
donald trump cant pay 355 million his delinquent,-0.2,0.0762,0.0
republicans are okay with paying his bills for him lmao but wholeheartedly oppose our entitlements,-0.5,0.4404,0.55
just checked out fox the kookaid is on full throttle,0.0,0.0,0.35
sir you want nato to pay or be attacked by russia sir what do you think now you smelly bastard,-1.0,-0.765,0.0
cant wait for this judge to charge the biden family 1 billion or more,-0.5,0.0,0.5
bunch of sickos gonna be great seeing sir trump win the election,0.9,0.836,0.8
real news verdict will be overturned trumps media company will be going public trump will walk away with 4 billion dollars by the way cnn how many employees are you laying off and cutting their pay,-0.03064221,-0.0772,0.024999999999999994
another resounding success for alina habba,1.0,0.5719,0.3
karma is coming for trump,-1.0,0.0,0.0
trump did all of this to himself,-0.2,0.0,0.0
this judge needs to be kicked out of,-0.8,0.0,0.0
how much money does this man have,0.0,0.0,0.2
how is he gonna appeal he has to put that cash up to do so he doesnt have that liquidity,-0.5,0.0,0.0
thoughts and prayers to all the poor ketchup bottles out there,0.0,-0.4767,-0.4
trump hasnt appealed the second e jean carroll verdict yet because he doesnt have the money for that and no bond agency would trust him so yeah hell say that hes going to appeal but thats all hell do,-0.7,-0.8466,0.0
a judge has ordered ex president donald trump and his companies to pay 355 million in a ruling in the new york civil fraud case the former president is also barred from serving as an officer or director of any new york corporation or other legal entity in the state for three years lol rotflmao so sweet so good just keep piling on more and more stress and anger on this clown and maybe well be rid of him before november too ex president donald trump and the trump organization must pay 354 million in fines a judge ruled friday issuing his longawaited judgment in the states civil fraud case the decision also bars them from seeking loans from financial institutions in new york for a period of three years and includes a threeyear ban on trump serving as an officer or director of any new york corporation judge arthur engoron handed down his judgment in a 92page decision on friday the ruling is one of the largest corporate sanctions in new york history the judges decision also blocks allen weisselberg the former chief financial officer of the trump organization and jeffrey mcconney former corporate controller from serving as an officer or director of any new york corporation or other legal entity in the state for three years and permanently bans them from serving in the financial control function of any new york corporation the evidence is overwhelming that allen weisselberg and jeffrey mcconney cannot be entrusted with controlling the finances of any business engorons order states in addition to imposing limits on trumps business activities the order bans his two oldest sons eric trump and donald trump jr from serving as an officer or director of any new york corporation or legal entity for two years the two who serve as executive vice presidents at the trump organization must also pay more than 4 million apiece including interest weisselberg is ordered to pay a 1 million penalty engoron issued a scathing rebuke of trump his two adult sons weisselberg and mcconney in his decision writing that they refused to admit error even after four years of investigation and litigation their complete lack of contrition and remorse borders on pathological he wrote they are accused only of inflating asset values to make more money the documents prove this over and over again if the attorney general is permitted to retroactively insert herself into private commercial transactions between sophisticated parties no business transaction entered into in the state of new york will be beyond the attorney generals purview the spokesperson said every member of the new york business community no matter the industry should be gravely concerned with this gross overreach and brazen attempt by the attorney general to exert limitless power where no private or public harm has been established new york attorney general letitia james brought the civil suit in 2022 asked the judge to bar trump from doing business in the state and sought a penalty of 250 million a figure her office increased to 370 million by the end of the trial trump the trump organization and several executives including his two eldest sons donald jr and eric trump were named as codefendants in the suit even before fridays ruling the judge had largely affirmed james allegations that trump and others at his company inflated valuations of his properties by hundreds of millions of dollars over the course of a decade and misrepresented his wealth by billions the scheme the state said was meant to trick banks and insurers into offering more favorable deal terms engoron ruled in september that trump and the other defendants were liable for fraud based on the evidence presented through pretrial filings the trial which began in october and wrapped up in january focused on other aspects of the lawsuit related to alleged falsification of business records issuing false financial statements insurance fraud and conspiracy the financial penalty james sought known as disgorgement is meant to claw back the amount trump and his company benefited from the scheme under new york law disgorgement cases are decided by a judge not a jury the lawsuit laid out seven causes of actions the claims of illegal conduct that james office said entitled the state to claw back illgotten profits and warranted severe sanctions against the defendants persistent and repeated fraud falsifying business records conspiracy to falsify business records issuing false financial statements conspiracy to falsify false financial statements insurance fraud conspiracy to commit insurance fraud the claims revolve around financial statements given by trump and his company to banks and insurers the statements were prepared by accounting firms using spreadsheets of underlying data that included vast inflations of trump property valuations the defendants lost on the first claim persistent and repeated fraud before the trial even started the sept 26 fraud ruling engoron agreed in september with james office that it was beyond dispute based on evidence presented through pretrial filings that trump and his company provided banks with financial statements that misrepresented his wealth by billions the documents here clearly contain fraudulent valuations that defendants used in business engoron wrote in the sept 26 ruling engoron found as fact in that ruling that trump and the company overstated the valuations of many properties by hundreds of millions of dollars he cited the palm beach assessor valuation of trumps maralago club at between 18 million and 28 million for each year between 2011 and 2021 the values for which he paid local property taxes during those years trump valued the property at between 328 million and 714 million on his annual statements of financial conditions ivanka trump and her brothers said they couldnt recall many of the interactions at the center of the case including deliberations related to efforts to secure financing and insurance for trump property developments eric and donald trump jr both sought to pin blame on the companys accountants claiming they had little involvement in the preparation of financial statements that misrepresented the values of company properties but engoron determined that there was sufficient evidence that eric and donald trump jr intentionally falsified business records he found that eric trump intentionally gave mcconney knowingly false and inflated valuations for the seven springs estate a trumpowned property in westchester county new york the former president took the stand on nov 6 stopping to address the media on his way into court its a very sad situation for our country he said under oath he gave longwinded answers seeming to test the judges patience at one point engoron addressed trumps lawyers saying we got another speech and urging them to control him if you can as questioning continued trump defended the valuations of various trump organization properties said the companys statements of financial condition included a disclaimer that absolved him of responsibility for inaccuracies engorons order criticized trump for failing to answer many questions which the judge said damaged his credibility overall donald trump rarely responded to the questions asked and he frequently interjected long irrelevant speeches on issues far beyond the scope of the trial his refusal to answer the questions directly or in some cases at all severely compromised his credibility ivanka trump the former presidents daughter and once an executive at the trump organization was originally named as a defendant in the suit but an appellate court later dismissed allegations against her citing the states statute of limitations,-0.5,-0.9937,0.059473787953169384
this judge is a idiot,-0.64,-0.5106,-0.8
the banks approved the loans the loans were paid back sometimes early who the hell was the defrauded party here this is nothing more than a witchhunt if i were trumps attorney id appeal,0.0,-0.0258,0.19999999999999998
since trump doesnt pay his bills it looks like hes going to be invaded lol,-0.6333,0.6804,0.8
that judge seems to have mental issues,-0.6,0.0,-0.1
his dirtpoor cultists will be happy to pay the bill for him all the wealthy people he gave tax cuts to will just flip him off and laugh,-0.825,0.802,0.5333333333333333
ttump loans himself 50m says he doesnt need receipts miss willis paid 250000 dutch with cash but they need receipts,0.0,0.0572,0.0
responsibility matters for all lives usa,0.0,0.0258,0.0
trump will begging the american people hard billionaire begging,-1.0,-0.1027,-0.14583333333333334
for going against the corrupted regime,1.0,0.0,0.0
to compensate the victims who were paid back in full and said they suffered no damage this is a freaking travesty and hopefully an appeals court will actually apply the law everyone here that thinks its a good thing to abuse the justice system to attack political opponents dont want a functioning democracy its the beginning of the end enjoy,0.0,-0.9139,0.2416666666666666
this will for sure get him elected,0.5,0.3182,0.5
probably putin will pay for him,0.0,-0.1027,0.0
wtf that is do unfair the judge had already judged him to be guilty this is so crooked take it to the appeals court,0.0,-0.8658,-0.375
this will go to a higher court and new york will lose businesses,0.0,-0.4019,0.19318181818181818
weird how all these law suits in democratic favored areas by democrat appointed judges all for political persecution,0.0,0.2732,0.10000000000000002
well for a fact this lunatic criminal satan will not pay this with his own money or if will ever pay any money from his donor or sponsor will do another delay delay his words of course we are delaying is obviously i am running for president again but will definitely will try an appeal this a win for new york but also a lost cause this money will not be paid,0.0,0.5888,0.18939393939393936
ill bet hell refuse to pay his lawyers for losing the case,0.0,-0.9118,-0.5
you dont pay don i encourage them to do whatever the hell they want,0.0,-0.7721,0.0
nothing to see here move along what about hillarys emails,0.0,0.0,0.0
imagine going to your bank and getting a loan the banker asks you for your collateral you offer up whatever you have to secure the loan the banks accepts the collateral against the loan you repay the loan in full are you expecting your local da to come after you years later to claim that you overvalued the collateral,0.0,0.5719,0.1875
life long criminal now is the time to pay,0.0,-0.5859,-0.225
or judicial system is sit trump should have got a life sentence at least a minimum of 20 yearstrump always gets special treatment hillary never got this special treatment when are they going to fix this maybe biden can get some special treatment,-0.5,0.8126,0.19285714285714287
who gets the money when i got a home equity line of credit they decided how much to loan me they compare other similar properties and come up with a number they are comfortable with not sure who were the victims here,-0.13,0.4475,0.045000000000000005
responsibility matters for all lives usa,0.075,0.0258,0.0
democrats run from democracy like cowards,-1.0,0.3612,0.0
this is pure bullshit period,-1.0,-0.5859,0.21428571428571427
wow its a great day party time,1.0,0.891,0.45
by the way cnn is fake news democrat propaganda,-0.6,-0.6249,-0.3
yall making jokes but this was a terrible terrible ruling if you were in trumps situation youd feel like you never had a fair chance for something thats been terribly adjudicated the bank agreed to the evaluation period the government cannot arbitrary determine the value of a private deal,-0.3,-0.8501,-0.39999999999999997
president trump is the next president so thier trying to dry him up of money but hes winning in 4 out of 5 swing states so before you crazy liberals attack me the polls are from liberal outlets sooooo yeaaaa its over,0.25,-0.467,-0.04166666666666666
two tier justice system at its finest,-1.0,0.5267,0.0
this is total bs the banks say everything was perfect how can one dirty democrat judge bankrupt you kangaroo court,-0.9,-0.4215,0.13333333333333333
the irs or nys tax authority should be the next logical step living like a big shot off of daddys back taxpayers and all the carpenters tile workers and laborers he beat by hiding behind crooked lawyers like roy cohn hopefully has finally caught up,-0.528,0.7003,-0.021428571428571432
this is great news hes held accountable,0.6,0.6249,0.8
trump keeps winning hell need more donations his next rally will be him whining about how unfairly hes being treated,-0.2,-0.4767,0.125
its just a way for pos kcalb people to get reparations frraudulently from trump,-0.6,0.0,0.0
if trump was reelected he would have the longest secret service detail in modern history sounds like a conflict of interest,-0.354,0.4939,-0.1
so who does this money go to,0.0,0.0,0.0
not enough should have been 500 million just to be sure donald trump is a scumbag and thinks that hes innocent of everything that this is a witch hunt no donald its not a witch hunt youre a scummy person that tries to always find a way around things you always try to play around the system that most people would be in jail by now and youre walking free i dont care if youre running for president because he can give you special treatment you dont deserve it maybe now youll feel but the 380 families that lost their entire savings in the taj mahal casino and you walked out smelling clean maybe now youll feel something i doubt it but those families lost their entire wealth because of you,-0.75,-0.1935,0.22034632034632032
the victims are the banks and insurance cos that got screwed out of profits the victims are the people of ny whos taxes had to offset what irs and citystate didnt get to put towards the cost of services places like chump tower benefit from the victim is the economy of ny which like everywhere else on earth relies on money changing hands cnn reporting fake news as usual by suggesting there were no victims give your head or pimple a shake,-0.706,-0.743,-0.27499999999999997
companies have tax breaks for irs tax ŕeturns,0.0,0.0,0.0
everyone has high energy on set today and we love to see it,0.75,0.743,0.33
total garbage new york should be ashamed who is the victim wtf justify my ass the fact that you arent picking this apart just backs trump youre fake news,-0.8,-0.9413,-0.18772727272727274
hey ben does the 364m include compound interest,0.0,0.4588,0.0
the real joke about the democrats is that even if he just gave all this money they would still bash him afterwards he could perform miracles and you lunatics would still talk s on him the tds is infinite,-0.890625,-0.1027,0.2
putin has nothing on biden talk about politically wrong cant wait for the worm to turn as they say,-0.5,-0.4767,-0.5
oh hell yeah,1.0,-0.5267,0.0
this nation is so wicked i guess most people would rather have joe biden 4 more years of him and the nation will not be a nation anymore,-0.8,-0.656,0.5
fake asshole news,-1.0,-0.4767,-0.5
what everyone keeps ignoring is that its not only the banks who were defrauded the taxpayers were both in new york and the rest of the country 1 by reducing the valuation of the properties for tax purposes he paid lower property tax to the localities 2 by inflating the valuations for loans he reduced the profits of the banks which is where the 370m came from and that reduced the taxes that the banks paid to the city state and federal governments you and i paid for these tax shortfalls out of our own pockets,-0.5,-0.25,0.24545454545454545
sell out everything in new york all the rich people and the business if they are going to do this is to him they will do it to you,-0.14,0.5574,0.2556818181818182
his daughter in law should not get the job she has no qualifications,-0.5,-0.296,0.0
so some clown judge one guy can order another guy to pay 355 million dollars everyone should be wary of this if they can do this to a past president what if they came after you,-0.85,-0.1027,-0.375
fake news,-1.0,-0.4767,-0.5
laura trump will be able to pull 355 million from the rnc coffers no problem,0.2,-0.5994,0.5
this is great news,0.0,0.6249,0.8
ding ding dong the witch is dead,-0.5,-0.7783,-0.2
wow 443 million total in 2 weeks time,1.0,0.5859,0.05
hey this oughta drum up some more votes,0.18,0.0,0.5
wait they are suing his kids no wonder that old ass judge wants a retirement pay from a president what a sad man,-0.7,-0.8834,-0.06666666666666665
damn maga mutants you best get a good nights sleep so you can get up nice and early to start making those paychecks for daddys bills,-0.8,0.802,0.6
who cares,-1.0,0.4588,0.0
self made millionaire hes a joke and people want him to be president no wonder world is laughing at republican party thats whyhe didnt released his taxes,-0.5,0.7351,0.0
pay up buttercup,-0.6,-0.1027,0.0
more bs the judge is more crooked than joey,-0.5,0.0,0.3333333333333333
she couldnt do that rough math in her head ol smooth brain lib for ya lol,-0.75,0.4215,0.3666666666666667
every so called business traitor trump engaged infailed from the fake university steaks hotels casinos tv show plus the money his father gave himbusinessman criminal is more like it,-1.0,-0.2516,-0.13333333333333333
he got off light he should have been banned from real estate for life now he can be charged criminally for fraud,-0.5,-0.8225,0.0666666666666667
he will never pay a cent everybody knows its just an exercise in stupidity,-0.7,-0.3826,-0.6
cohan the liar,-0.99,-0.5106,0.0
this is for a president who took no money for what he was trying to help the country with who loves our country and we repay him back with horrible lies and horrible decisions by the strong corrupt democrat left this is a joke for the democrats and this is the only way they can ever win an election,-0.6,0.5719,-0.1583333333333333
thankyou judge engoron,1.0,0.0,0.0
thats all bullshit,-1.0,-0.5859,0.0
when corruption takes over the court system every citizen will become a victim,-0.8,-0.2732,-0.07500000000000001
a clear biased judge since it is common practice in real estate the values were accepted by the banks and trump paid all loans on time never s real estate company was prosecuted by this us is becoming like russia venezuela and nicaragua pros securing and jailing the enemies of the regime,-0.2,0.5106,0.07000000000000002
thats bs she is nuts,-0.9,-0.3182,0.0
republicans are we still winning,0.4,0.5267,0.5
