comment,sentiment_textblob,cluster
and trump never says anything ugly about anyone,-0.7,0
only devil worshipers and people who hate what america stands for would vote for or defend the orange fuhrer so much evil in the us is absolutely devastating,-0.7,0
why do you think no one stepped forward because his crazy base would boycott afterwards,-0.7,0
trump caused the depression dont you know you people are sick,-0.7142857142857143,0
bwahahahahahha i wonder if trump is sick of losing yet,-0.7142857142857143,0
dems party is possess with a very evil spirit of kills steals and destroys grossly corrupt party,-0.75,0
corrupt is worst god punish u they do everything just to broke trump but god will never let it happen,-0.75,0
these liberals are disgusting corrupt people,-0.75,0
i hope god punishes her evil deeds and exposes letitia james as the corrupt democrat that she is,-0.75,0
pay up how is a billionaire charged 75000 in taxes while we are paying thousands what a joke republicans are all stupid,-0.7999999999999999,0
and the rep idiots still suckle on those orange nuuuuts,-0.8,0
you maga morons will be paying for that crime too keep donating traitor trumpy needs your money,-0.8,0
the hate in this country the people mentality in our vip official jobs has been jeopardizedthere is no justice fairness the bias the threat the monies that is being madecorruption in in our system america will suffer this is just the beginning of dictatorshipcontrollingand kicking our democracyit looks like the agenda once againthis here has once again attacked our capitalism,-0.8,0
and the cult fools want this idiot to be president again,-0.8,0
whats freaking idiot and he was a president,-0.8,0
355 million is chump change for a guy who can scam magas with nfts trumpie bears and all of his crap,-0.8,0
this is going nowhere it will strengthen the trump euphoria you cant exhibit this level of hate for a man who defends his nation he must appeal and this will be thrown out like trush,-0.8,0
trump is an idiot and he got he deserved while maga crumbles with each defeat bidenharris 2024,-0.8,0
they hate him thats why we vote trump hope he takes revenge he deserves it lets investigate obama biden schumer all of themwitha trump doj,-0.8,0
trumps maga base hasnt help him or the republican party since 2016 the voting population is not maga,-0.8,0
because he is a crook you idiots fox is a joke,-0.8,0
fox lies is comedy now i watch it like it is snl an audience of morons,-0.8,0
vindictive idiots maga baby flush these,-0.8,0
trump got setup by evil people god dont like ugly but i do know one thing joe biden gets away with everything,-0.85,0
this is so stupid the democrats are sickening,-0.85,0
disgustingdems i never voted in my life and im 37 but i will now its sickening seeing how this country is being run since potato puppet was installed,-0.9,0
this is sickening as to what they are doing to president trump,-0.9,0
what is happening in america run by traitors and crooks and greedy basds sickening,-0.9,0
america become banana republic its a joke people who control government trying to silence trump its disgusting,-1.0,0
democratic machine trying to eviscerate trump for money health energy they also want to ruin america so he gets worst economy,-1.0,0
trumps oppositions are a perpetual case manufacturing machine going to be a miserable summer,-1.0,0
_trump what a pathetic loser and grifter_,-1.0,0
the swamp has a shed load of tendrils making up crimes and highlighting how evil they are,-1.0,0
all these thugs in the republican party who are now pro crime so disgusting,-1.0,0
this is all evil and have him quit running for president trump,-1.0,0
crash and burn trump come on maga get your wallets out to save a horrible person who doesnt care about you except your vote and money,-1.0,0
i will vote for donald trump 2024 democrats are just evil i will never vote democrat never,-1.0,0
disgusting america is gone,-1.0,0
this is so disgusting i feel for president trump,-1.0,0
looks like the scotus is going to have another appeal on its hands this is disgusting behavior coming from the democrats,-1.0,0
my question is will biden be sued and tried when he is out of office this is disgusting and the republicans need to start fighting fire with fire,-1.0,0
evil greedy democrats,-1.0,0
this is what this country has come to this is what you do to a man who you dont want to run for president utterly disgusting,-1.0,0
fox news is the worst history is watching,-1.0,0
usa is falling apart biden is insane,-1.0,0
at this point i just see trump as a pathetic fool im not voting for anyone in the upcoming presidential election,-1.0,0
_the leader of the repuke gop party how pathetic_,-1.0,0
no one under the law no one is perfect everyone has a mistake,1.0,1
this is awesome these leftists are out of control no one can defend this on appeal engoron will be reversed then he will retire to the dustbin of activist judges,1.0,1
appeals court is a wonderful thing,1.0,1
justice has been served but i am still voting for him trump is the greatest president ever maga,1.0,1
these malicious fraudulent lawsuits were pioneered via jp morgan and the rockefellers sue your competitors andor greatest rival into bankruptcy its a war of attrition designed to make them quit this has nothing to do with justice,1.0,1
this is what happens when someone hires an attorney based on looks and not skill but he hires the best people,1.0,1
hell win on appeal,0.8,1
he will appeal and win these people are nut jobs,0.8,1
trump should win on appeal,0.8,1
great to see justice catch up to the trump crime family,0.8,1
trump will take this to the supreme court and win plus he will sue the state of ney york,0.8,1
the judge is a fool and the ag is a marxist trump will win his appeal and the presidency in 2024,0.8,1
no surprise let the appeals fly,0.8,1
well he could have been a law abiding citizen like the majority of people praise the lord its a great day for the universe,0.8,1
the fraudsters are those bringing the case no way he was going to win in ny he wont prevail in dc there is no justice here,0.8,1
what a great day for justice,0.8,1
garbage trial trump will appeal and win this judge is a flake,0.8,1
hell appeal and win i wish he would get out of ny and let that hell hole rot,0.8,1
he will appeal and win hes just proving the courts dont follow the constitution and violate the peoples rights for profit,0.8,1
justice rendered amaerica was just made great again 360 million yesssssssssssssssssssssssssssssssssssssssssssssssssssssssssss,0.8,1
great lawyersthe rnc will take care of it and the toothless will give over there unemployment cheques,0.8,1
hes going to win an appeal,0.8,1
this will never be payed lol all the way to the supreme court it goes,0.8,1
he will appeal and win,0.8,1
this civil case in ny will be successfully appealed and the judge should be removed from the bench,0.75,1
attention business owners move your company to texas or florida states that reward successful businesses not sue them do it now,0.75,1
so much winning he hires the best lawyers,0.75,1
its a good day of justice in america,0.7,1
the guy is probably going to use his campaign donors money to pay for his crimes 2 strikes for trump ny case and jean carol case his others cases dont look good neither,0.7,1
hell appeal and wintrump couldnt get a fair trial in nyc,0.7,1
its a good day for justice pay up fraudster,0.7,1
good for him thank god the justice system still works,0.7,1
trump didnt get away with this one the judge called him pathalogical of course maga militants will claim hes innocent lol,0.65,1
pay to who there are no victims in this lawsuit literally nobody but the da asked for prosecution because the bank made money off giving him the loan and they did their own investigation before granting him the loan they decided it was a good bet and it was,0.6499999999999999,1
lets remember that it was the frump people who did not ask for a jury hence its frumpwho should be blamed for there not being a jury so you folks should be honest and point that out,0.6,1
foxnews thinking if nobody complains its not a crime what in the ever living fuq kind of logic is that abortion jumps out to me js,0.6,1
this kind of harassment and crimes will start happening to a lot of republicans who oppose democrats control the courts judges,0.6,1
once this case is reviewed by an honest court it will be thrown out,0.6,1
i look to the comments and im shaking my head people justifying condoning law breaking unethical behaviour is astounding,0.6,1
people dont worry he will not pay a dime lol this is so transparent who is gonna pay who is the victim ask mr wonderful how the business world works,0.5750000000000001,1
many many thanks to the brave judges justice for the honest people of america great people honest people soberminded work,0.5714285714285714,1
many many thanks to the brave judges justice for the honest people of america great people honest people soberminded work,0.5714285714285714,1
many many thanks to the brave judges justice for the honest people of america great people honest people soberminded work,0.5714285714285714,1
many many thanks to the brave judges justice for the honest people of america great people honest people soberminded work,0.5714285714285714,1
many many thanks to the brave judges justice for the honest people of america great people honest people soberminded work,0.5714285714285714,1
many many thanks to the brave judges justice for the honest people of america great people honest people soberminded work,0.5714285714285714,1
if trump only hires the best of the best why does he keep losing in court even if there really was a dark cabal out to get trump would the best lawyers be a strong shied against them for trump if someone is truly the best of them all wouldnt they always be so,0.5604166666666667,1
what kind of law is it law of the jungle now i am scared of the democrat judges and da look like so many of them everywhere in the usa,0.55,1
what a crock im sure he will appeal because he should not have to pay that,0.5,1
trump sure does like committing crimes,0.5,1
just one more of joe bidens rigged kangaroo courts induced upon president trump yes its all joe bidens fault,0.5,1
why is an innocent man losing so many cases,0.5,1
i was considering desantis until they started this with trump now i will vote for trump even if he is convicted the more they do the more it makes me want to vote for him even if i have to write his name in,0.5,1
im sure the appeals will be filed tomorrow,0.5,1
trump and his attorneys better go through the court of appeals,0.5,1
ordered by the show trial the meaningful litigation hasnt started yet,0.5,1
please all us magats need to give twump our disability checks to pay his latest court loss,0.5,1
91 indictments and just 1 sends him to prison for at keast 57 years hes gonna die in prison eating ramane noodles and i love it,0.5,1
fox news so if there was no evidence he would be innocent,0.5,1
thou this is a civil trial trump did commit crimes hes a tax cheat and a sexual predator he should never be allowed to be in charge of a subway let alone the country,0.5,1
best news ever now lets hope he goes to prison next,0.5,1
donny hires the best people especially attorneys based on looks,0.5,1
excellent news a sexual abuser and fraudster getting more comeuppance on to the next trial,0.5,1
how did eric and don jr get involved they werent even mention in this allegation or part of this suit this whole case is a phony as a 3 dollar bill with pisspants obidens face on it just proves the dumpcraps know they cant win in a fair election,0.5,1
its hilarious that this judge has never been charged with anything in his life but somehow diaper don is innocent,0.5,1
stop trump family inc has tied up many in court over the years now it is their turn no pony up and donate,0.5,1
diaper don the con is stinkier than ever as he begs for immunity from his many crimes,0.5,1
so many great legal minds in this comment section i wonder why they werent sought out bythe djt legal team for their great and unique insights,0.4791666666666667,1
if i were president trump when they win the appeal i think they should sue for damages and then i would liquidate all my holdings in new york and take my business and money away from them,0.4681818181818182,1
good day for justice very slim chaion apeal,0.4499999999999999,1
i love this judgement against trump if trump an illegitimate former president is going to appeal he needs to put up a 100 million bond plus when you add 9 statutory interest trump will have to pay closer to 500 million not 364 millionbrilliant i am so extremely happy with this court judgement it could quite easily have been much much more so another really good thing about this is that the judge and latisha have made this judgement order virtually appeal proof very well done latisha james,0.4476190476190477,1
they dont get it the more they try to punish him the more powerful they make him,0.4333333333333333,1
talk about dictatorship he cant do business in new york trump is new york insanity at its best this judge needs to be disbarred for life,0.4242424242424242,1
i just have a question who is he going to pay this too there is no victim lol wth is going on,0.41875,1
if judges dont like u they will fine u,0.4166666666666667,1
trump has been doing crimes before during and after his presidency if you do the crime do the time pay the fine,0.4166666666666667,1
dont do the crime if you cant pay the fine,0.4166666666666667,1
justice is finally catching up on trump time to pay your debt delinquent otherwise a certain presidential candidate will set russia on him for not paying and that presidential candidate would encourage russia to attack,0.4071428571428571,1
judge had largely affirmed james allegations that trump and others at his company had inflated valuations of his properties by hundreds of millions of dollars over a the course of a decade and misrepresented his wealth by billions in a scheme the state said intended to trick banks and insurers into offering more favorable deal terms i guess in your eyes it is ok to lie can we all do that in our retirement accounts how about when we sell a house should we have no rules for doing business,0.4047619047619048,1
what a sham decision or judgement means nothing there is going to be payback and its going to be delightful to watch,0.4,1
amazing how fast these verdicts come in on trump and son but hunters stuff still dragging out,0.4,1
i hope when it all comes to light and it will president trump can sue all who have attacked him remove the two tier justice system,0.4,1
finally justified justice,0.4,1
yet the biden crime family goes free,0.4,1
fjb charge him for treason after the us border is secure,0.4,1
it was a sham and will be appealed nobody lost a cent bank testimony was all enthusiastic about their dealings and they profited greatly,0.3999999999999999,1
just for the fox news viewers who dont get the full information trump struggled to hire good lawyers because the best dont want to work for him and the legal representative in this case forgot to tick the box for a jury trial this is why this had no jury and just a judge idiotic representation trumps fans can pay all the legal fees in the world but he has a real issue attracting genuinly talented and experienced professionals,0.387037037037037,1
trump can easily win the appeal of the 364 million penalty if the lender the bank trusts donald trump that maralago is worth over 600 million and lends trump million of dollars that should not be handed out to him then it is the banks problem and not trumps problem trump should get one of his loyal business friends to buy maralago for 650 million to prove that the property is actually worth that much money then trump should file a court case and appeal his penalty trump should demand 2 trillion dollars for his and his familys damage and suffering,0.3866666666666666,1
judge arthur in my eyes you are a hero real judge judge arthur can not be bribed nor scared by trump craps bravo judge arthur job well done trump is probably going what he does best appeal but its about time a real judge like you let trump know and his boys that they are crooks and not above the law judge made our justice system look like a joke judge artur thanks for letting me feel that they are still good judge like you around,0.3833333333333333,1
a friendly reminder that the court was originally seeking 250 million but trump was caught trying to move millions while under investigation,0.375,1
whats the weasel judge going to do when it gets overturned whats going to happen to the judge if a higher court finds he was prejudiced will he be appropriately punished or will he be inappropriately protected,0.375,1
this is a case with zero victims all loans were repaid and the banks even testified in defense of trump hotels if you own a business in new york flee,0.3681818181818181,1
many many thanks to the brave judges hard working people are poor and trump is rich trump is not rich because of honest work all lies and corruption our money is in the pockets of trump take it back justice for the honest people of america many many thanks to the brave judges great people honest people soberminded work,0.358578431372549,1
many many thanks to the brave judges hard working people are poor and trump is rich trump is not rich because of honest work all lies and corruption our money is in the pockets of trump take it back justice for the honest people of america many many thanks to the brave judges great people honest people soberminded work,0.358578431372549,1
many many thanks to the brave judges hard working people are poor and trump is rich trump is not rich because of honest work all lies and corruption our money is in the pockets of trump take it back justice for the honest people of america many many thanks to the brave judges great people honest people soberminded work,0.358578431372549,1
many many thanks to the brave judges hard working people are poor and trump is rich trump is not rich because of honest work all lies and corruption our money is in the pockets of trump take it back justice for the honest people of america many many thanks to the brave judges great people honest people,0.358578431372549,1
many many thanks to the brave judges hard working people are poor and trump is rich trump is not rich because of honest work all lies and corruption our money is in the pockets of trump take it back justice for the honest people of america many many thanks to the brave judges great people honest people soberminded work,0.358578431372549,1
many many thanks to the brave judges hard working people are poor and trump is rich trump is not rich because of honest work all lies and corruption our money is in the pockets of trump take it back justice for the honest people of america many many thanks to the brave judges great people honest people soberminded work,0.358578431372549,1
i guess the other kids at school are doing it defense didnt work he needs to look on the bright side the colorado isis ballot cleansing case and the georgia love birds case have both crashed into mountains,0.3583333333333334,1
supreme court has to once again step inthere is no guilt at all supreme will certainly know that plus how many are they putting out of work,0.3571428571428571,1
good to see the trump crime organization is being punished finally,0.35,1
they are coming after his money why are so many people in ny corrupted to steal there is no justice for trump go after this judge legally,0.35,1
good riddance next sentence is prison hopefully,0.35,1
the maga propaganda talking points dont hold up in court chalk up another win for justice,0.35,1
well the prosecutor kept her word that is very commendable we dont see to many politicians keeping their word,0.35,1
the law applies to everyone you steal you pay its the american way good job judge,0.35,1
law and order party is full of excuses and apologies,0.35,1
justice is sweet,0.35,1
whine more had he not broken the law he wouldnt be here now,0.35,1
its good to see that justice is being served for a change trump is finally getting what he deserves,0.35,1
and its only february how many more cases does he have,0.3333333333333333,1
how many dicks did the ag of new york have to suck to get in office and how many dicks did the judge suck to be a judge the ag is racist she hates white people and people better wake up,0.3272727272727272,1
this is no surprise liberal judges will continue to crucify trump he will win on appeal but in the meantime they are making his life miserable thats okay the more the libs crucify him the more popular he becomes,0.3166666666666666,1
is there an honest court left in these united states,0.3,1
great news this criminal is getting justice i am sure the call for donations will go out after this,0.3,1
from the same people who claim the liberals need to respect the rule of law dont follow it or respect it when its their own,0.3,1
trump needs to fire back with his own law suits,0.3,1
this proves the two teir of justice,0.3,1
justice for the honest people of america we the people disdain the crooked clown,0.3,1
what happened to being guaranteed a fair trial and wheres the jury there is no way trump got a fair trial this judge had trump guilty before any trial began its as unconstitutional as it gets,0.3,1
after trump wins the appeal he should sue3x the state of ny,0.3,1
good news for a change now jail the sob,0.3,1
i hope when he wins his aquittal that he sues both the da the judge for defamation fuking joke,0.3,1
he paid the loans the banks have their own appraisals this is political theater,0.3,1
sue that judge for 400 milliion in damages for not allowing rule of law and due process all the banks said the properties were worth more than what the appraisers evaluated them at and more than what trump valued them at also ask for a refund on the taxes that were paid on all these properties,0.29375,1
i assume he can appeal this nonsense right,0.2857142857142857,1
law and order right donald,0.2857142857142857,1
should of complied with the law right trumpers,0.2857142857142857,1
i met two contractors who lost their homes and businesses because trump refused to pay them after major jobs i am glad justice is being served for all the people he stiffed,0.28125,1
this legal decision is nothing more than a political maneuver nothing more than a kangaroo court an absolute joke,0.2799999999999999,1
he broke the law there absolutely are victims im glad today yall are making sooo many excuses for the guy the judge ruled on the financial disclaimer and it wasnt legally enforceable,0.2799999999999999,1
great glad thats finally over overturned on every appeal waste of time,0.275,1
anyone else realize that if this is true then trump can sue the city for taxes based on their own evaluation his property he has likely overpaid taxes since the very beginning i dont know how much he paid in taxes over the years but now he has grounds to demand money from the city for overtaxation,0.2699999999999999,1
that judge and that black woman did not do any good in there life trump help buliding a country,0.2666666666666666,1
the court knows nothing unless it rules how we want social media comments know better,0.2666666666666666,1
amazingly trump never argued he didnt commit the crimes he only argued that he shouldnt be prosecuted he was fined almost as much as fox entertainment,0.2666666666666666,1
he will literally shrug it off as trump change that should be a bigger insult to the crooked judge lol,0.2666666666666666,1
would be nice to see him overturn this on appeal then clean up shop and move every penny of his business into new corporations in another state a red state out of pure spite,0.2634632034632034,1
wheres the vocal and persistent outrage of the republicans in washington about this obvious weaponization of the law against the democratic partys greatest opponent where why arent the red states threatening the capital with legal action,0.26,1
this isnt the just the judges decision this is using the paper trail and fining them propotionally to their profits the reason new york rallied against trump is most new yorkers knew he wasnt paying paxes,0.2575757575757575,1
i do believe that the verdict maybe good for ceos i say this because at that level you become your companies policy its too many lawyers making billions of dollars over the course of the last however many years because of some ceos moral dilemmas and not wanting to take accountability of their actions due too thats how you get these ceos stealing all the cash from these giants that have locked out the family of the man who built it after heshethey passed away once the owner passes the ceo is the devil capitalism the money should go back into the company to improve the hourly rate from bottom to top as punishment this has nothing to do with nothing but just a positive opinion,0.2558080808080808,1
710 their court of appeal is actually above their state supreme court maybe not this is s civil case the us supreme court rarely issues a writ of certiorari unless the case involves some important legal question a significant constitutional issue or conflicts among lower courts none of those conditions exist in this case,0.255,1
seems like an innocent person would have chosen a jury trial now big macs are flyin,0.25,1
the world is laughing at the state of justice in america this kind of stuff is expected in 3 rd world dictatorships,0.25,1
the penalty outweighs they crime this is totally political and most americans know it,0.25,1
take it to a higher court,0.25,1
justice matters americans love justice no one is above the law let the celebrations begin,0.25,1
wait till the higher courts make thirty decisions,0.25,1
i love how the fulton county case started 2020 trump kept delaying it and the 2 grand juries where it would be done and him prosecuted but suddenly its political and tgey are trying to keep him out of office no you are trying to avoid punishment thinking being president with cancel the convictions coming,0.25,1
the judge in this case is nothing more than a political pundit he should be ashamed to wear the robe,0.25,1
justice starting to be served he has gotten away with crime upto now needs better,0.25,1
more fruad upon the crooked courts,0.25,1
every time trumptard loses in court is a win for freedom and the united states of america,0.25,1
this court case verdict and judgement ought to wake up every sleeping business person in this country this case is the first step toward ending capitalism in america period,0.25,1
every legitimate businessperson should organize to fight this ruling if this precident is allowed to stand no one will be safe if they can do this to trump they can financially distroy anyone they dislike no one will be safe from blackmail or extortion by politically motivated district attorneys,0.25,1
its looking more and more like we dont have a justice system anymore we have a system for protecting political power and extorting from the lefts political enemies,0.25,1
dont worry the higher courts will reverse this and justice will prevail in the end,0.25,1
civil exactly who was damaged in this case,0.25,1
it will be so awesome when trump gets in and has all these corrupt scumbags arrested sued by trump,0.25,1
well the judge claims that trump is this honest lack of integrity the judge is the same kind of individual but hes also lacking balls or hed came back with the right verdict hes a coward hes a bought tool,0.2476190476190476,1
trump hating judge and james has made it her lifes mission to get him i sure hope the skeletons jump out of her closet wonder if shell use as much time money and energy to do the same to biden and familyhow about the clintons oh thats right they are democrats,0.2464285714285714,1
over 450 million due up front in 30 days 88 for his rapey case the rest for the fraudy case and then we move on to the 91 felonies and he has to pay interest on it from 2019 lol he can try to appeal and lose but he still has to come up with the money now or they start selling his property he only owns debt so this will be fun,0.24375,1
when trump win the criminal well have the taxpayers pay his fine and more then this coward talk about a military men trump was hiding out from veitnam,0.2433333333333333,1
appeals court will do the right thing what a joke this whole thing was,0.2428571428571428,1
been breakin laws like billy the kid since forever fine but dont get all butthurt when he goes to prison billy the kid had fans too he robbed and killed and a guy made money writing stories that made him seem ok like one of us,0.2388888888888889,1
trumps first act on 12025 after this is laughed out of court on appeal and the tdsravaged judge is disbarred dragged away in a straitjacket should be to revoke nys statehood cut off its federal funding and annex it to texas as a giant 50000 square mile fracking range with the revenues to be divided up among the red states,0.2375,1
lets not forget how james said on video that the judge declared trump guilty before the trial even began im sure everything was fair though,0.2333333333333333,1
this is your president another court case lost another massive payment isnt it amazing how all this injustice happens to a billionaire manipulator who has caused the imprisonment of hundreds of his accomplices over decades clearly a twotiered justice system,0.2333333333333333,1
what a complete sham he will win the appeal,0.2333333333333333,1
remember this was a case in which the banks and their assessors claim no faud the judge assumes he knows more than the local real estate assessors do,0.2333333333333333,1
once he is our president again he should charge the dems for this amount and put the judge to jail and nov elections should be last in the great us of a,0.2333333333333333,1
i cant believe these so called lawyers are allowed to hack the law the way they do america truly is becoming a third world hit hole,0.225,1
they and he broke the law the laws were not put in place to persecute them the law is the law so its pretty ironic to be shouting he didnt break the law its everyone elses faukt for going after him for breaking thr law please give me a break,0.225,1
how can it be a fair trial if letitia james said she was going to get him i hope her and her tds judge enjoy their last few months in office they are doomed,0.225,1
thank god he can appeal to a higher court that has real justice in mind,0.225,1
nice to see a decades long criminal get successfully prosecuted,0.2249999999999999,1
we are seeing the complete corruption of our justice system in full view and no one is doing anything,0.2249999999999999,1
well ol trumpo hes not so smart now after all is he he should have made a demand that he be shown a written guarantee that he would actually get a fair trial right at the beginning of it all he could still do that now but hes too dumb to figure it out i dont have a genius level iq but i was able to figure it out all on my own if we dont have that written guarantee then every trial is one of two things either it is a pure gamble or it is a scam that is being run on us look up my paper about the universal get out of jail for free card and read it and then use it,0.2217532467532467,1
trump say that the judge is corrupted but forget to say that his lawers has choosen it from a pannel of possible judges it was his choice also saying the the us are now like russia while refusing to support ukraine while saying that he trust putin more than the us intelligence services while saying that putin is a great man and while tucker sells us how great russia is pathetic,0.22,1
good work attorney general now on to the criminal cases lock this bozo up once and for all for his criminal cases oh happy days i love it,0.2083333333333333,1
a 350m fine in a case where no one claimed a financial harm,0.2083333333333333,1
this is a civil case this is about money not about criminality great journalism guys clap clap way to take all the information from the whole trial and condense it down to trump defrauded the government for tax benefits and financial gain but its only white collar crime its not like he shot someone on 5th avenue kind of crime,0.2063492063492063,1
so the same justice that applies to everyone else is applied to that orange moron and his magats cry fck off you pack of clowns what do you want hes a criminal and he will be going to jail and rightly so i blame fox for even putting him in the whitehouse the endless propaganda spewing out like sewage indoctrinated the feeble minded and created 70 million trumptardsfox and its owners executives presenter will be rounded up in due course,-0.2071428571428571,1
someone who is gonna be a judge says she will go after a criminal in other news water is wet,-0.2083333333333333,1
you know its crazy i was sued by a bank who defrauded me years ago i lost well north of 10 million not much for what trumps going through and they use forge documents forged notaries and made up stories it took nine years for me to beat them i lost everything i had in the process what got them as i was out of town with a man that was killed when they forge the dates on the documents so how could i be at the bank and with a dead guy out of town at the same time,-0.2199999999999999,1
so as there were no victims no one but the state filed a complaint against them that the judge ruled that they were guilty before before the trial it seems like new york is using the court to steal millions of dollars from trump,-0.2212121212121212,1
disbar the crooked judge and review all his previous cases this judge is corrupt just like the da,-0.2222222222222222,1
read the judgment before commenting its shocking how ignorant most of these outraged comments are most of the commenters dont understand the case the law the ruling,-0.2249999999999999,1
clintons and blumburgs are the next to be fleeced by crooked courts judges and juries except these will be republican judges juries and courts anyone rich is now vulnerable to these terrible democrats who lie cheat and steal from us at will as these people have no souls,-0.225,1
just another example of democratic corruption how does the judge decide the case before it starts sickening no jury does not allow evidence to be shown that would exonerate trump so many crooked decisions completely corrupt,-0.225,1
this is fraudulent criminal and flat out disgusting no victims all bank loans paid back with interest real estate companies have no complaints everyone willing to do business with trump again this is pure evil meted out by the corrupt left in our government this is no longer the united states of america that i was brought up in,-0.2260714285714285,1
total bs this judge found trump guilty before a trial or evidence the trial was a technicality despite no victim hes throwing the book at the trumpfamily this is all political appeal what a miscarriage of justice this cant stand not in this country this doesnt just rally his base it shows independents some democrats with common sense the political witch hunt going on against him personally if he is found guilty of anything im not believing it jury or judge still voting trump2024,-0.2291666666666666,1
no crime no victim so corrupt willis is a ghetto thug disbar her,-0.23125,1
thats how fox news is spinning the news for 11 minutes they ponder their version of the judges intentions and the nature of blue and red districts and the evil nature of ags and that the banks didnt complain etc but they found no word about trumps criminal intentions and behaviour trump is innocent the justice system is guilty how foolish do you think your audience is,-0.2333333333333333,1
took 20 years to long time to get this criminal man to justice sad he leaves like a king so long time typical ritch people allowed to do like trump,-0.2333333333333333,1
this is complete and utter bullsht supreme court hasnt got a backbone if they let this crap continue,-0.2333333333333333,1
democrat thugs shaking their political opponents what has happened to our consitution and our legal system this sets a very bad precedence,-0.2366666666666665,1
the money goes to the state state taxes will be reduced by trumps contribution in theory the victim is all of ny state think of a poker game with one cheater the cheater gets the illgotten gains and the players lose,-0.2375,1
this bogus illegal trial will never be forgotten we got the judges name and photo and we got letisha james name and photo very soon they both will be investigated and put in jail for this bogus illegal trial and using american justice system to stage this fake illegal trial and political witch hunt against a president of the united sates,-0.2375,1
hopefully a higher court can reverse the satanic angoron moron this incompetent should be punished for his sins we will see if this crooked judge gets away with this this country is in real trouble,-0.24,1
the ex president should plead guilty to his march criminal trial and let us get on with our lives sparing his family any further embarrassing facts about his flawed character and legal failures,-0.24,1
this sets a bad prescient for all who are in real estate this judge is so biased he see justice through his trump derangement,-0.2499999999999999,1
this is a total lie corrupt judge,-0.25,1
total bs totally corrupt court this is not the way to protect democracy,-0.25,1
bs window dressing from ny corrupt judicial system they are trying to bankrupt trump prior to november appeal,-0.25,1
when the courts are corrupt the nation is in its last says,-0.25,1
illegal lawfare politically motivated bull shiff,-0.25,1
trump his a criminal he need go to jail,-0.25,1
l james and the demon judge are without doubt the most evil people in the world,-0.25,1
watching this trial and the willis trial side by side it makes our justice system look so corrupt and politically biased,-0.25,1
alexander smirnov comers big witness found guilty of lying,-0.25,1
talk about third world court this is just a power grab and money grab by corrupt judges we are adout to lose our country the judge needs to spend life in prison,-0.25,1
so when are these judges and courts going to make president biden pay back all his corrupt money 044,-0.25,1
355m is small the court shouldve charged triple and a lifetime ban,-0.25,1
history will record all these corrupt decisions by democrats and their political allies in the judicial system as immoral political corrupt politicians judges and das,-0.25,1
they found him guilty the first day and this is a sad day for americans,-0.25,1
seems excessive justice under law,-0.25,1
the courts are getting more ruthless,-0.25,1
i think the judge has his mind made up before the trial started he must be a biden supporter it makes me angry to see whats happening to trump as he is the only chance we have to lower prices so we can afford to take care of our families,-0.25,1
engoron found trump guilty before the trial began leticia james was out to get trump for personal reasons some justice humm,-0.25,1
its simple he overvalued his properties when he wanted loans and undervalued when paying tax thats illegal,-0.25,1
corrupt judge and a fraudulent charge so obvious this will not stand in appeal this is just designed to interfere with the election and it is in itself a crime this judge needs to be impeached removed from the bench and sued for damages himself banana republic corruption,-0.25,1
appeal that idiotic uncalled and lawless decision from the most corrupt and hateful powerhungry incompetent judge of all times,-0.2541666666666666,1
gee shocker a corrupt attorney general a corrupt da a corrupt judge in a corrupt county in a corrupt state the judge said he was guilty before the trial started but no twotiered justice system pure unadulterated garbage,-0.2595238095238095,1
bull judge is flat out wrong,-0.2625,1
yea new york cases are a waste of time hes guilty before the trail even starts they should just say guilty so it can go to an appellant court,-0.2659090909090909,1
well lady justice is no longer blind in nythis is a complete farce if he over values his property as they say than why does he have to pay them shouldnt they be paying him for overpayment of property taxes and how can ny decide the value of a property in floridafubar,-0.2666666666666666,1
pathetic joke of a judge such harm to the legal profession,-0.2666666666666666,1
this shows you our court system is corrupt and broken a professional should not be posting videos of her wanting to sue trump as soon as she gets in office,-0.2666666666666666,1
this is crazy these dems have no low there was no damages nobody lost money yet trump is supposed to pay these criminals i cant wait till the pendulum comes swings back on these corrupt judges and people these people have exposed themselves so badly as the real criminals,-0.2666666666666666,1
what a corrupt legal system you have well done america you have now joined the the exclusive club of banana republic how do we trust you now a sad day for the world,-0.2666666666666666,1
its expensive when you are initially dealing with dishonest das i believe justice shall prevail on trumps side when that day comes these democrats need to be investigated by the law society,-0.2666666666666666,1
how do these liberal imbeciles arrive at that crazy number the trial is a joke the real criminal called biden walks free,-0.2666666666666667,1
the racist atty general and biased judge new york u deserve yr prices and crime u vote these evil people in democrats,-0.2712121212121212,1
unbelievable james said on camera that the judge found trump guilty before the trial even started how the hell does that work if they can do something to someone as wealthy as trump imagine what theyll do to the rest of us peasants and deplorables so frightening that you can be guilty of something without a victim you have to ask again what are they afraid of,-0.2749999999999999,1
gee im shocked democrat judge found trump guilty nooo way wow what a big surprise,-0.2749999999999999,1
364 million my god this is insane and these judges and letifa james needs to be thrown in a cage thus is a joke i looked online and a tiny lot many miles away from trumps property was asking 50 millions only for the small lot this is sickening,-0.2749999999999999,1
this is no surprise he was already found guilty long before,-0.275,1
the court system is so corrupt our country is such a disaster its crazy that our entire corrupt government is trying so hard for so long to burry this one person,-0.2773809523809524,1
