comment,sentiment_gemini,cluster
so much losing for the obese orange insurrectionist criminal convictions coming soon boy,-0.8,1
election interfering 100 jack asses,-0.8,1
the trump base alone cannot win general elections he needs all republican voters 20 moderate republicans say they are not voting for trump he needs at least 50 of independents 80 of independents say they will not vote for trump he needs at last 10 of democrats like he got in 2016 however 99 of democrats will not vote for trump,-0.8,1
this is so stupid the democrats are sickening,-0.8,1
this is from a long time fox viewer this is my last time that i am watching any of your broadcasts the absolute unprofessional and biased journalism as demonstrated by the fox commentators and other staff goes against the grain of journalistic ethos and is not acceptable,-0.8,1
one reason i will never vote for a democrat ever for as long as i breath there politic trash people who will send are country into the gutter,-0.8,1
new york will never see me there again they are so out of touch,-0.8,1
what are republicans doing need to give them the same medicine in all the red states,-0.8,1
if your kid said if i get an f its the teachers fault and you believe him then maybe you should go back to school with him and boost the old iq,-0.8,1
minorities in power what do you expect,-0.8,1
take america back we the people disdain trump,-0.8,1
just here to see the maga tears,-0.8,1
what a good day must suck to be a magot supporter,-0.8,1
the government abuse their power too much and that bs,-0.8,1
america you should be ashamed of yourself to allow this to happen to american citizen how shameful your country should feel right now,-0.8,1
fox news arent you ashamed guys and gals you talked like the loser trump,-0.8,1
somethings wrong with new york seriously it really is no wonder they would emotionally reject zeldin as governor,-0.8,1
obamas crew doing anything to keep power,-0.8,1
corrupt and political interference my opinion,-0.8,1
i love fox cum maga tearsssss hahahahah,-0.8,1
i forgot to sum up my last comment and say that all of this is just a plot and a plot to swing the vote to the side of the unconstitutionally correct sidethrough persecution this all looks like a medieval time stupid witch hunt by the demon crats,-0.8,1
a vote for trump is a powerful vote for russia,-0.8,1
a witch huntby the criminals party the democratswe support you trump,-0.8,1
election interference at its finest,-0.8,1
hey fox what happened to your incredibly reliable source youve been pushing for so long finally it turns out you were just full of fake news again case dismissed how come you dont talk about this anynore cat got your tonge,-0.8,1
no surprise there this is disgusting shameful,-0.8,1
this is all politically motivated there doing everything but god is watching everything that the wicked is doing to president the wicked you have yo wait what god is preparing for you especially ms james its bbecause you dont like the former president you persecute him so bad remember god,-0.8,1
clearly what happens when you go against the club,-0.8,1
its amazing that people still support trump the stupidity in this country is unprecedented,-0.8,1
you can take the girl out of da hood but you cant take da hood out of the girl fanni sees herself as a victim and is the quintessential victim that blames the white man for her frustrations and failures trump is on the top of her white man list hell hath no fury like a black victim scorned,-0.8,1
i think you got too good a deal so i will punish you that could apply to every person if someone was envious or hated someone,-0.8,1
boohoo tofu trump tuff titty,-0.8,1
these ppl should be ashamed of themselves to treat an american president with so much disrespect its unacceptable and i think in this life or in the next they will be made to pay everyone that has a hand in this disgusting show its sickening im literally completely outerly going to vomit especially if i picture that weirdo looking poc judge such low class ppl total bs u ppl are destroying this great country of ours i feel thats your endgame though fu and the horse that latisha rode in on,-0.8104,1
martha is full of duck turds f fox news it is liberal owned too,-0.82,1
trump will never win the election he cannot and will bot get independents and suburban woman good luck on your dead horse the idiot base loves this stuff educated americans understand that fox just lies and lies and doesnt fall for this bs,-0.82,1
this is horrible,-0.821,1
garbage people doesnt matter what he does,-0.825,1
again fox doesnt have the balls to bring up how joe and this corrupt administration got into the white house 81 million votes the election was rigged are rigged if election entirety isnt fixed we will get the same results network news is propaganda,-0.8321,1
good to see this con man get the treatment he deserves hes a stain on the american history book a do nothing president and a coward as president trump is just scum,-0.8333333333333334,1
all the while hunter biden is a free manlet that sink in,-0.8478,1
fjb and all his democratic cult,-0.848,1
i can see from the comments that fox main stream media viewers are idiots stop watching bs opinion television educate yourselves and quit believing what the experts tell you there is a reason the previous generation calls it the idiot box you all prove it,-0.85,1
i still remember the days when i though trump running for president was just a publicity stunt regardless i so completely underestimated the naivety of our populace and wondering how any selfrespecting person especially those who have childrenand especially women who heard his comments about a wealthy mans entitlement to just grope any womans pywhat are you not thinking hes in the highest office leader of our nation wth example does that set to children to validate that this despicable narcissistic manipulative sham of a human being who has innumerable crimes against our laws and constitution and clear buddying up to dictator leaders up there with mussolini and worseits not diplomacy he actually states that he admired these leaders wake up learn from history under no circumstances should this man even be allowed to be eligible for the office much less elected,-0.85,1
trump should just take the country by force,-0.85175794,1
trump did the wrong thing got caught the rest of the world laughs at all the americans that are trump fans,-0.86,1
republicans snowflakes please report to this post i have questions,-0.86,1
oh and marthadont get too comfortable in the chair you sit in now it can be yanked at any moment no one you work for is loyal,-0.875,1
navalny dies for truth some fox news anchors live for lies,-0.878,1
dems have no limit as to how low they will go to break the law they are abhorrently pathetic there is no way dems can let anything go when it comes to trump they are sick sick people they know he will uncover all their dirty corrupt illegal activities,-0.8802853,1
god will get that beast,-0.888,1
he got off lightly,-0.89,1
this is so sad to see remember this on election day vote republican,-0.9,1
thiefcrookphony,-0.9,1
new york is way worse than an outhouseno wonder the city is so full of rats,-0.9,1
vote for someone who wants to be a dictator,-0.9,1
the more they try the more they fail and trump gets more support by the people libs are so scared they break the law and constitution at this point,-0.9,1
this just proves trump won in 2020,-0.9,1
maxwell s absolutely grotesque associate,-0.9,1
shameful will lead to trump winning or revolution,-0.9,1
trump is a criminal his followers are gullible,-0.9,1
what a joke our government has become,-0.9,1
stop making excuses trump wannabees he lives by his own rules lies and intimidates he is a thug nobody created thisor gets blame other than trump himself,-0.9,1
calling all maga and ultamaga its time to go pennydiving in your couches again to help your dear leader tired of whining i mean winning yet,-0.9,1
eat dodo trump and faux news,-0.9,1
has anyone figured out why this crazy hates the real president so much she bets her career on gettin him,-0.9,1
i am officially not voting for trump too much lying with trump i want nikki haley we need an honest woman in white house not lying donald trump i will not be a sucker this time,-0.9,1
biden is a illegitimate president hes a joke and never was elected the dems and most repubs are systematically destroying america and we the people are watching it happenmore popcorn please,-0.9,1
being a liar and corrupt got him ari stop crying,-0.9,1
goodby trump your a joke,-0.9,1
what is the difference between putin and biden putin took down the man running for his office and biden is trying to take trump down people wake up putin acted on jo bidens mouth that started the ukraine war and biden wants trump dead and is meeting with fanni about trump case jo biden putin much like brothers other than putin speaks with authority biden is a thug,-0.9,1
these liberals are disgusting corrupt people,-0.9,1
i hope trump wins and becomes a dictator then he can deal with these people the way they deserve,-0.9,1
what is happening in america run by traitors and crooks and greedy basds sickening,-0.9,1
donald trump will always be my evel knievel,-0.9,1
trumpanzee university steaks wine casinos hotels vodka mortgage llc shuttle airlines all failures and now shoes loser loser loser also 2020 presidential loser and soon to be 2024 loser are you tired of winning donny,-0.9,1
letitia james is a demon possessed democrat puppet she should be disbarred immediately,-0.9,1
maga my assets got annihilated,-0.9,1
now you see why south africa is so messed up latista is showing us her fanni they cant be trusted in or with anything,-0.9,1
haha another loss for loser pervert tramp couldnt be a better daypay up sucker,-0.9,1
trump is a pathological liar what do you expect he will continue to lie to play victim and grift his supporters,-0.9,1
trumpublicans will get very violent if their supreme leader loses in 2024 thats what dumb duped and deadly cult victims do,-0.9,1
1 kings 2222 2 and the lord said unto him wherewith and he said i will go forth and i will be a lying spirit in the mouth of all his prophets and he said thou shalt persuade him and prevail also go forth and do so what happened next was a reckoning look it up a reckoning is coming for america it will not bring peace prosperity or good for the citizens we will be punished for generations of evil we committed as a nation and as individuals reckoning is coming christians repent get on your knees and beg forgiveness,-0.9,1
hahahahahaha trump loses again and again what a loser,-0.9,1
we live in a third world banana republic this is unbelievable how trump was fined 355mil when there were no victims all because the deep state is politically threatened by him as a political rival dont ever tell me we live in a democracy ever,-0.9,1
leticia james ran on putting trump in jail sat in the back shoes off drinking her coffee sat on her ample a every day not doing any work girl is an political activist low life made it easy for nipples mcgee to shout him down and rule him guilty before trial even started,-0.9,1
horrible,-0.9,1
poor stinky couldnt play by the rules and now the magot tears are flooding,-0.9,1
as an armanian im more afraid of what we just witnessed from the democrats in their attempt to remove a polical opponent abusing government power is by far the biggest threat to democracy,-0.9,1
you kids live at your parents house go suck your thumb,-0.9,1
maga is a cult for losers led by a loser,-0.9,1
this is jast ricidulrs,-0.9,1
i dont think anything other than a civil war can be a result of the lefts total insanity the media has lied about this man over and over and over every single day for years now the amount of propaganda that the left has swallowed has reached critical mass,-0.9,1
these maga folks are big mad to my ears,-0.9,1
this is sick what there doing to him,-0.9,1
why you people are focusing on trying to get trump your presideits a damp socalled joe biden is picking a fight with russia and all hells gonna break loose and then its gonna be your fault because its just like donald trump said the liberal democrats wont war with russia and hes right because its happening under your eyes and you dont even know it how stupid can you be,-0.9,1
really fox keep pumping out the lies for the liar trump pathetic american sees your ultra right wing propaganda for what it is bull,-0.92098914,1
his political enemies are very powerful like stalin will they now send him to a siberian gulag,-0.924,1
trump lost trump lost trump the loser what goes around comes around suck it up sad people,-0.95,1
democraps are horrible people,-0.95,1
trump flushed his dads legacy and familys future down the toilettrump supporters should be ashamed of themselves,-0.95,1
looking at her face is to see a demonic evil smug smile must pray for her as this will not end well for her,-0.95,1
this is bs i pray when trump gets back into office he goes after these political hacks appeal appeal appeal fjb fjb fjb fjb fjb fjb fjb fjb fjb fjb fjb fjb fjb fjb,-0.95,1
just another crock of sht that means nothing and will do nothing hope all americans remember all the crap they are throwing at the greatest president ever in november and vote republican to show these bastards they cant do this to any american,-0.973,1
its disgusting,-0.98,1
didnt he say all he does is win all he does is lose in every way possible hes literally the biggest loser on earth i hope he knows that hes a joke and the world is laughing at him hes nothing but an obese painted feeble embarrassment he has no friends no real respect soon no freedom and when hes dead and gone he will have a legacy of being nothing but a bad joke punchline i feel bad for those he has been able to fool if i voted for trump id be so embarrassed and ashamed id never leave my house,-0.99,1
everyone loves a loser sadly a large number of the us voters will still insist on voting for him sad sad sad,-0.99,1
morally absent geriatric asshat,-0.994,1
trump is guilty face facts magats you all worship a conman trumps a criminal trumps a rapist the magats are so proud of that fact,-0.9998,1
im so super sick of these scumbags using their positions for political purposes,-1.0,1
this is all a load of crap,-1.0,1
cbs doesnt take comments on this,-1.0,1
the crook,-1.0,1
we all must vote for trump in nov democrats are filth,-1.0,1
the ungodly democrats are going down,-1.0,1
ya trumps a criminal and a rapist and a traitor,-1.0,1
trump for prison 2024,-1.0,1
these leftist democrats are going after a popular republican presidential nominee because they cant win on their marxist ideology,-1.0,1
my god dumps verbal diarrhea is piled higher than the empire state building,-1.0,1
vindictive idiots maga baby flush these,-1.0,1
this whole thing is disgusting i cant believe they can get away with this,-1.0,1
donald gambozo trump malignant narcissistic sociopath personality disorder is a mental health condition in which people have an unreasonably high sense of their own importance they need and seek too much attention and want people to admire them people with this disorder may lack the ability to understand or care about the feelings of others thats trump,-1.0,1
fox news is fake news rino,-1.0,1
eff them donald,-1.0,1
democrates are just nasty people at their hearts you have to have a vile core to vote for any of those crooked blue bards,-1.0,1
trump is a fraudster a rapist and a traitor you got yourselves a real winner republicans,-1.0,1
trump loves putin and jeffery epstein,-1.0,1
hes such a a loser1,-1.0,1
ill never go to the state of new york,-1.0,1
why dont you losers talk about putin murdering navalny,-1.0,1
giggle gigglewhat a loser,-1.0,1
she is rotten person,-1.0,1
thesescumbags have hit him and his family with everything including the kitchen sinkour constitution is going straight down the,-1.0,1
_trump what a pathetic loser and grifter_,-1.0,1
pitch forks and torches,-1.0,1
f joe biden the coward,-1.0,1
horseshit,-1.0,1
whenever trump fails i always laugh at his minion supporters,-1.0,1
sleepys fascists destroying americas democracy,-1.0,1
bock bock bock witch hunt bock bock bock laptop bock bock bock bakaaaaaawk radical left bock bock the mob bock bock bock bock bock bock bock fox news buzzwords bakaaaaaawk,-1.0,1
meanwhile bidens son is walking free without consequences,-1.0,1
whenever we begin to deport illegal migrants we also need to deport liberals that hate this nation especially those 3 foreign bytches in congress,-1.0,1
maga tears maga tears maga tears,-1.0,1
absolute corruption by americas finest,-1.0,1
cry me a river,-1.0,1
fox is a fckn disgrace defending this fraudster and sexual deviant,-1.0,1
so her hoal is to bring trump down time up for her she will soon fall like da fani,-1.0,1
will there be any democrats in heaven the answer is emphatically no the great vindicator will be that hell is forever,-1.0,1
absolutely ridiculous,-1.0,1
there is a special hell for demon crats,-1.0,1
thots n prayers,-1.0,1
a corrupt biden democrat government that is supported by corrupt judges and protected by the corrupt fbi lets maga,-1.0,1
this is beyond ridiculous,-1.0,1
insane insane insanemankind are heading for disaster,-1.0,1
i just got a flood alert from all the maga tears,-1.0,1
did she just bring up oj,-1.0,1
total democratic bs this country is going to hell let it be known take trump out of 2024 race dems still wont win guaranteed youre going down fast and justice will be served when the dust settles guaranteed fjb,-1.0,1
arw those maga tears im seeing,-1.0,1
trump is the swamp,-1.0,1
if i were trump id get the hell out of the us the man seriously needs mental help,-1.0,1
how can such corruption be tolerated in this great nation,-1.0,1
who ever thinks what there doing to trump is good stay away from me your the lowest form of dirt germ,-1.0,1
pure corrupt politics leveled by corrupt democrats,-1.0,1
election interference,-1.0,1
this is a travesty for american and president trump,-1.0,1
corruption at it worse,-1.0,1
tell ny to go to hell and move to texas,-1.0,1
and the traitors and incels wept,-1.0,1
you maga crazies need to open up all your pocket books,-1.0,1
this is dumb as can someone not make this right,-1.0,1
im not sure theres even 1 honest democrat left in this god forsaken banana republic,-1.0,1
and cowardly republicans do nothing why because the gop is secretly collaborating with the democrats to get trump,-1.0,1
to the liberals trump 2024 fk you if you dont like it,-1.0,1
tell us again who lost 364 million,-1.0,1
leticia james looked evil saying that on camera,-1.0,1
and once again the world continues to laugh at trump and his minion supporters,-1.0,1
criminals running new york these people are pathetic their time will come,-1.0,1
the people that know him the best hate him the most,-1.0,1
trump is a criminal fox news are the enemy of the people,-1.0,1
someone stop this madness,-1.0,1
hussein s judge and bidens america trump 2024 or communism,-1.0,1
what a scam,-1.0,1
trump is a parasite,-1.0,1
f those pieces a cudda from ny,-1.0,1
talk talk to the hand,-1.0,1
trump is such a loser,-1.0,1
this is bs,-1.0,1
trump is just a big city democrat that doesnt respect marriage or christianity and tries to ban guns well deserved judgement,-1.0,1
nothing but a witch hunt were so sick of this,-1.0,1
w a r n o w a t t a c k,-1.0,1
democrats are scum they cant win without cheating fn hate scumbag democrats,-1.0,1
theives,-1.0,1
hes innocent this news is fake,-1.0,1
this is so wrong i hate these people with all my heart evil,-1.0,1
if theres anybody thats not fit for office is trumpthe only place he belongs is in the nut house,-1.0,1
donald navalny whats next siberia,-1.0,1
fascism at its best,-1.0,1
who caresfjb,-1.0,1
maga is the biggest cult in world history,-1.0,1
trump for prison 2024,-1.0,1
ruin this this con man,-1.0,1
he should move to russia,-1.0,1
infuriating,-1.0,1
but what about hunters emails and hilarys lap dance from hell but but but obama wall the build brandon go lets,-1.0,1
leticia james has a bad case of trump derangement syndrome leticia needs help,-1.0,1
trump in prison 2024,-1.0,1
thoughts and prayers,-1.0,1
eat it traitors,-1.0,1
the leftdemocrats are pure evil,-1.0,1
time to get rid of that jet,-1.0,1
who does get the,-1.0,1
this is all bs,-1.0,1
fake news,-1.0,1
this is a vendetta clear and simple,-1.0,1
rise up against trump putin fascism,-1.0,1
better than getting taken out that was the democrats next move,-1.0,1
that is absolutely absurd and crazy shame on engoron,-1.0,1
trump is a loser and always will be,-1.0,1
what a load of political crap,-1.0,1
whats freaking idiot and he was a president,-1.0,1
this guy just goes on and on loosing,-1.0,1
just look at america under the obiden administrationits a disastera free for all t hole,-1.0,1
this is an attack on the very fabric of america,-1.0,1
this total bs,-1.0,1
no ketchup bottle is safe around ol colonel don bone spurs trump,-1.0,1
this is insane,-1.0,1
what a travesty,-1.0,1
dems party is possess with a very evil spirit of kills steals and destroys grossly corrupt party,-1.0,1
they wont get a cent,-1.0,1
this is nothing but political persecution,-1.0,1
and the cult fools want this idiot to be president again,-1.0,1
democratic will try anything to keep him off the ballot,-1.0,1
im just here to see his cult snowflakes cry,-1.0,1
how dare she got nasty with the nastiest man on earth,-1.0,1
no way this can be real,-1.0,1
america is going down by the hands of evil,-1.0,1
fox news is still fake news convict 45,-1.0,1
no chance of the white house now trump biden is grinning from ear to ear,-1.0,1
i wonder does stinky have an escape plan or is he to stupid,-1.0,1
thats bs and its gotta stop this isnt america anymore,-1.0,1
shame on all those responsible for this travesty trump 2024,-1.0,1
this is sickening as to what they are doing to president trump,-1.0,1
trump never had a chance,-1.0,1
wwhat a bunch of crap,-1.0,1
how evil,-1.0,1
another gd outrage right now trump could be elected king,-1.0,1
fox news is a joke,-1.0,1
what a sickening witch karma,-1.0,1
i hope god punishes her evil deeds and exposes letitia james as the corrupt democrat that she is,-1.0,1
all this sham will do is make trumps poll numbers sky rocket these idiots will never learn,-1.0,1
this is why the evil resident is in ohio just liie any other time he feels threatendvthe americsn people might show up in his face,-1.0,1
hope you nuts that support this guy eventually make your way back to reality,-1.0,1
take that boot licking trumpers,-1.0,1
all trump supporters sell everything and give it to t mans defence team,-1.0,1
red purple or blue he did wrong and now he has to face the consequences,-1.0,1
terrible news,-1.0,1
this is wrong so wrong,-1.0,1
what kind of contry here is china,-1.0,1
if we allow this debauchery we deserve to be slaves,-1.0,1
here comes the maga tears,-1.0,1
fox has more trump spooj on the chin than skin,-1.0,1
this is what happens when incompetent people are elected that are prejudiced against president trump,-1.0,1
suck it up pox news,-1.0,1
lets see how fox news twist this one,-1.0,1
judge engeron eats lil boiz pecker,-1.0,1
this is diabolical,-1.0,1
how clintonesque of them,-1.0,1
watched fox for 5 min now i see how america could be so dumb,-1.0,1
bunch of despicables thieves,-1.0,1
how is this news still voting trump,-1.0,1
it is all bull,-1.0,1
why to become as stupid as everyone who gets excited over it,-1.0,1
couldnt happen to a nicer magat,-1.0,1
trump is the con of the century,-1.0,1
james is one nasty beast,-1.0,1
no pity for poor donnie all selfinflicted wounds drop out turd,-1.0,1
has there ever been a bigger loser in history than trump,-1.0,1
the only illegitimate president is biden,-1.0,1
what a complete joke this case was totally nonsensical hogwash,-1.0,1
that is total bs,-1.0,1
rapist ex president truth social,-1.0,1
whos the victim,-1.0,1
donald trump losing streak continues,-1.0,1
come on magas empty your pockets your children dont need food,-1.0,1
fox is working for putin,-1.0,1
these people are a complete disgrace,-1.0,1
this is election interference i hope every last democrat is voted out of office,-1.0,1
he is a con artist and rappist its a disgrace to even think of having him for president the president represents america and we are not a nation of con artist or rapist or are we,-1.0,1
when being a crook finally catches up to you,-1.0,1
disgusting what a joke,-1.0,1
the democrat corrupted organized crime ring strikes again,-1.0,1
engron is an evil scimbagthis whole thing is pure bs,-1.0,1
dont cry now donald trump wait til i light up,-1.0,1
total bs witchhunt trump 2024,-1.0,1
this isnt the usa,-1.0,1
fems dems phuck off,-1.0,1
trump is a loser,-1.0,1
trump is an idiot and he got he deserved while maga crumbles with each defeat bidenharris 2024,-1.0,1
the trump dumpster fire continues,-1.0,1
lip service it wont happen,-1.0,1
its sickning,-1.0,1
moronic assholes gathering again,-1.0,1
all illegal immigrants shipped to james home round them up and herd them there,-1.0,1
this is the beginning of a one party government,-1.0,1
smoke screen this is all about stopping him running for president,-1.0,1
wow its all political im moving to cuba,-1.0,1
you know what to do magats,-1.0,1
we should boycott new york,-1.0,1
lying cheater keeps on losing,-1.0,1
wait trump is a cow,-1.0,1
this is stupid,-1.0,1
don the con lock him up,-1.0,1
now new york can eat their own garbage and dirt and suffer with all the crime the dems and the deep state have caused they will go down in flames and garbage and the imigrant crime inflicted on them dont complain new yorkers,-1.0,1
such bad reporting here really lame,-1.0,1
this is crazy,-1.0,1
this is b bull crap bullcrap bull crap,-1.0,1
folks in case you have not heard the cat is out of the bag obama the clintons comey brennan and all the rest are antiamerican communist pieces of sht demtards stop with all of your bullsht you see demtards we have this thing now its called the internet so now we know that you are all criminal lying pieces of stinking sht,-1.0,1
rapist trump must be the happiest person earth because he is sick of winning and now he always losing,-1.0,1
this is so unbelievable the attack on one man for nothing,-1.0,1
its witch hunt,-1.0,1
when trump gets back i would like to see all all these people served up the same recipe and the wicked evil hand behind all of this,-1.0,1
lock him up already,-1.0,1
simply bs,-1.0,1
maga my assets got annihilated,-1.0,1
james and willis both evil liars,-1.0,1
politics only total sham,-1.0,1
evil greedy democrats,-1.0,1
freaking nonsense trump will win on appeal and his numbers will go up thanks jackass james,-1.0,1
keep crying sycophants,-1.0,1
the left is so vindictive and hypocritical in other words a bunch of bitchy little girls,-1.0,1
wow normal news stations are breaking it down watch real news pathological,-1.0,1
all this happened while gangs are ramping up destroying the city,-1.0,1
couldnt have happened to a bigger ahle,-1.0,1
its all bs,-1.0,1
tired of winning maggats,-1.0,1
f fox news yall a bunch of losers,-1.0,1
if this isnt considered flatout political persecution this country is officially dead,-1.0,1
sowhere does the go,-1.0,1
trump for prison 2024,-1.0,1
what a bull bull corrupt democrat party,-1.0,1
the orange buffon and wannabe dictator still pretending to be elected in nov is completely bankrupted,-1.0,1
its all lies trump 2024,-1.0,1
chumps time to cough up some more,-1.0,1
this clown is a smear on the republican partys history this moron cant even keep his books straight and he wants to run the republican party reagan is rolling in his grave,-1.0,1
id like to take a moment to laugh at all trump supporters,-1.0,1
don the con,-1.0,1
cheater rapist insurrectionist fraudster grifter and a racist,-1.0,1
this is insanely wrong,-1.0,1
the leftist demons skeered of trump,-1.0,1
lies and corruption,-1.0,1
progressive leftist loons have ruined all of the major cities in the us,-1.0,1
youre supporting a new york city conman foxputin network viewers wake up,-1.0,1
the usa has turned into a fascist state the democrats have lost their collective minds and all notion of honour this has to be amongst the darkest period in their history shame on them and anyone who supports these relentless travesties of justice,-1.0,1
fox news is not allowed to report on news that doesnt look good for trump,-1.0,1
this will not stand,-1.0,1
boycott nyc,-1.0,1
did he cheat usyes,-1.0,1
i dont even like trump but ill send him money and would crawl through a field of broken glass and rattle snakes to vote for him,1.0,2
our president trump will become even more popular today since we the people can see right through this scam,1.0,2
mister donald trump please sir read my message im so sorry this radical left marksist fawny wallace has did to you and i will donate my next paycheck to your campain me and my momma cant stop crying on count of what these libertarians and their cult leader joe husain biden are doing to our savior and our country we stand back and stand by with you sir the deep slate shall not prosper,1.0,2
we stand with you president trump we know all this was a horrible horrible set up we pray they get their day karma is coming for them all our best president ever president trump who did everything to keep our great has been rung through lies such a scam by those true criminals to heck with ny its a dump anyways god bless president trump and your family if we had that money sir id pay it for you let me win the lottery as i would for this great man who cares about our country,1.0,2
one of the richest men in the world stuck his neck out for the people and the same establishment that claims to have our best interest attacked him he sacrificed himself and his wealth for the american people no greater love,1.0,2
trump put his city first he could have moved away and lived the easy life but he invested in his city and country its shameful how much these haters want this country to fail,1.0,2
please start a fund me ill donate in a heartbeat,1.0,2
trump has done so much for new york its truly sad that these people are so envious and cruel,1.0,2
ohh thats a shame that trump is upset about losing millions of his money never mind we faithful followers will dig deeper into our pockets to bail him out we love you trump we will support you forever with out hard earned money,0.9,2
trumps taking the hit for middle americans we should all step up and donate,0.85,2
im so rich ill let you pay my legal fees he said speaking to a crowd and the crowd went wild,0.8,2
if every donald trump supporter donated just 5 dollarsto help trumpthats over 80 million people that will show them we support one anotherstick together americans,0.8,2
cant wait to win the lottery jackpot big money coming to president trump,0.8,2
trump trump trump president trump will prevail lord protect president trump for all these corruptions all these evils,0.8,2
found guilty of 5 offenses now add the 183 million for defaming e jean carol and you have a cool total to date of 537 million good news is lots more to come his way broke and in jail with a suit to match his face orange all over love it love it love it,0.8,2
im gonna send him my entire paycheck from here on out he deserves it,0.8,2
for him its pennies his net worth is 26 billion sell his properties in new york and pay off the penalties and still have money left,0.79,2
lets see donald trump has about 100 million supporters if not more let all send him a 500 bill that should cover the money im serious if he did a go fund me i would send my 5 bucks,0.75,2
this is a case with zero victims all loans were repaid and the banks even testified in defense of trump hotels if you own a business in new york flee,0.75,2
hope trump picks noem for vp she is smart and has the best for the country in mind i agree with the guy below id pull my business out of ny,0.7456,2
trump will be able to assemble the 1 fundraiser of all time 100 donation per book then another edition for 25 money wont be a problem,0.7244094417663574,2
every trump supporter donate to a legitimate fund to help trump together we are strong simple as,0.7,2
trump has many supporters willing to help him pay his debts i suggest they all give 1000 a piece,0.7,2
trump just win another 10 for next election everytime they hit him is going up his voictory is already a done deal,0.7,2
i guess new yorkers have a short memory was it not trump who built all kinds of businesses in new york when it was in trouble and yet after he went down those escalators its been hell on earth for him and his family if people cant figure out whats going on good luck in the future new york and america,0.679,2
the best part is now his business has a babysitter court ordered trump is going to be miserable trying to get by being honest,0.664,2
bring you business to texas,0.65,2
the state of new york and e jean carroll thank trump supporters for paying his legal fines,0.65,2
declare bankruptcy and give them trump should do that till the election trump vivek vp 2024 im rooting for trump so hard even im not a us citizen its crazy this happening in us like a 3rd world corrupt country and for trump god protect trump for world and root out evil,0.6,2
lmfaoo he not going to pay im so excited because all this does it shows trump is right maga will be back in office,0.6,2
mr trump bring your business to missouri where the highest voting trump county in the nation is and where you are loved,0.6,2
ohhhh ya boy starts to get whats coming to him his criminal organization can no longer operate in ny and is out over 300m from his blood money funds this is just the beginning,0.6,2
i believe this is injustice against the ex president he shouldnt be punished for running for president all he did was try to do his duty to the country and that should not be to take money from him when he paid for his whole campaign no help just goes to show you how awful some people in this country is support your fellow american fellow president at that i just dont understand we all know his personality is pure plain man not politician leave the trump family alone who are you giving this money to he did his service to this country and would have done 8 more years if you let him no yes were not becoming russian yes we want and need to share jesus christ testimony that russia will love god serve god and equally pray for the kingdom of heaven to come be made manifest on our earth in jesus name,0.6,2
get even with all these corrupt criminals trump 2024,0.6,2
this is the most ridiculous case look at the resemblances on the da of all trumps cases i believe something will come up on these corrupts just like fanni willis case god is good and the truth will fall out eventually god protect president trump and his family and everyone who supports him,0.6,2
cant wait till november comes and he takes his seat back a lot of these corrupt fake for the ppl will be seeing jail time,0.6,2
this is justice to all americans trying to make a honest living frauds like donald trump use illegal practice to unfairly inrich them self this a win against big companies,0.6,2
we got him we got him okay we got his money,0.6,2
michael cohen must be howling with laughter what a way to build donalds confidence before the stormy daniels criminal trial and such a great way to reassure his legal team about their pay as well winning,0.55,2
name both sons as janitors of the businesses and give them both a raise,0.5,2
trump sell all of your properties in new york state and move them to dallas tx lets move the un to dallas tx trump get out of that woke culture of new york come to texas we love you here,0.5,2
355m is just peanuts to billionaire trump he will pay without being shaken,0.5,2
biden has to put some of that money he wastes back in the positive,0.5,2
1 billion in free advertising never pay a dime except lawyer expenses overturned on any appeal,0.5,2
thanks for the reparations donnie,0.5,2
trump is a successful businessman hell turn this country around,0.5,2
if djt really has the support of the people then maybe its time for the people to show their support for him by financially contributing heck ill give all the way from new zealand,0.5,2
i heard new york owes trump 364 million its about time,0.5,2
speaking as a ca real estate broker for over 40 years trump did nothing wrong,0.5,2
please please why are they doing that to this man every body cheat the systems so what trump did nothing wrong tell me any businessman who does not cheat taxes code because the taxes they pay are too much god will make the way for trump,0.5,2
follow the money were sure to see leticias net worth to be in the multi millions soon,0.5,2
good spare money for the america,0.5,2
this is 400 million dollars the rnc wont have to use during the presidential campaign thanks to trump taking over it lol plus legal fees and millions on attorney expenses,0.5,2
lmao this guy trump is smart now hes trying to install lara trump over the rnc to steal that money time to donate maga lets go,0.5,2
love it when a plan comes together pay your bill or lock him up,0.5,2
how is this even legal no harm to anyone everyone involved made money,0.49,2
so many people see the persecution of trump by prosecutors that there will be such a inpouring of funds to support the trump family that it will make democrats heads spin all democrats are doing is securing trumps presidency they are such fools its like when satan thought he was prevailing by crucifying jesus only to learn that was what empowered christ to impart life to as many as obeying him,0.472,2
this will help his reelection that much more,0.444,2
i keep hearing how support from trumps base increases with each bogus indictment but the commentators are missing a more important question how is this unfair lawfare affecting trump support from independents and unhappy democrats its obviously distracting the typical voter of any party from paying attention to the horrible consequences of bidens puppetmasters at the helm the woke totalitarian democrat extremists are definitely twisted and corrupt but they certainly are not stupid,0.43,2
hey donnie financial relief is only one cap away bon appétit,0.4,2
trump needs to sell everything in new york and take his tax money to a state that will appreciate the funds as well as the employment opportunities sad thing for new york to lose taxes and jobs because of that blood sucking lawyer and enabling judge democrats keep crying cos they cant keep a good man down,0.4,2
fially they got him now get the rest of the rich in usa who is corrupt and cheats to make money,0.4,2
