comment,sentiment_textblob,cluster
why are peoplecheering the targeting of a us citizen just because u hate his guts doesnt mean you end our democracy by establishing a progressive liberal oligarchy that can imprison anyone they want any time they want thats some putin stuff u ket antifa run wild like the iranian republican gaurds or nazi brown ahirts while arresting hard working jan 6 defenders and send to prison if u think all this is funny that republicans r being targeted u realy wont in 30 yrs when this one oarty govt come for you even whenu thought they were on your sidethey arent trust me they just arent,-0.2108333333333333,1
waitso the trump business only gets three years in prison thats it ridiculous they should have been barred for at least 10 years,-0.2111111111111111,1
the biggest criminal is sitting in the white house america is a banana republican its no wonder the democrats havent gone for the whole republican party what makes it worse is people through their political hate they have accepted the corruption of the fbi and other law enforcement agencies trouble is when they come for you dont cry about it banana republic,-0.215625,1
i never realized how filthy our gov is until trump tried to clean it up voted dem all my life never again,-0.2166666666666666,1
trump figured out that he doesnt need to run businesses anymore he can just grift his cult base for however much he needs as long as the keep giving him money hell keep taking it,-0.2166666666666667,1
so wrong make effing biden pay for the illegal criminal trespassers trump will appeal and win,-0.2199999999999999,1
pamelaedwards what about the banker who said he followed their guideline and done nothing illegal whats illegal are all those illegal immigrants coming through the boader none tax paying citizens or contribute nothing to this contry thats taking resources from the anrticans people who will be held accountable for that fraud and how much it costs another question why are the illegals here america wants to know trump 2024,-0.22,1
hey donaldclose all your ny businesses and let all those people go find new jobs then incorporate all your business outside of delaware like elon is doing and lets start teaching these idiots a lesson in their wallet,-0.2212121212121212,1
88 362 450 million in the hole im not an accountant but im guessing thats a bad first quarter for a stable genius businessman,-0.2249999999999999,1
the citizens are the victim how dumb are these experts trump inc never paid the correct property taxes,-0.225,1
smelly trump also had a ghost loan of 48 million on a set of his books the financial monitor retired judge barbara jones who was appointed by judge engoron to monitor the trump business finances the loan simply didnt exist but was on the books it was bad boy loan from trump to trump i think it was a forgiven loan by deutsche bank he kept on the books so he wouldnt have to pay taxes on it,-0.2333333333333332,1
i wonder if his idiotic followers will pay this bill as they have with his legal bills,-0.2333333333333333,1
white collar crime at its best but now at his worst hes constantly inflated all of his properties to obtain money then devalued it to get tax breaks let this idiot assume the values then charge his deplorable self pay taxes on his of the chart assumptions of baked properties theg got him pls vote,-0.2333333333333333,1
average guy here never cheated on my taxes or loan applications but somehow trumpers think its aok that this debauched rapist did exactly that,-0.2333333333333333,1
trump will have to inflate his assets to raise the cash to pay the 350 million or dupe his loyal base to sell their children to pay for it president fraud for 2024,-0.2333333333333333,1
whos surprised the devil is busy all it does is make trump even stronger real americans see this demonic evil for what it truly is theyre not fooled at least the ones with a brain arent by these baseless corrupt witch hunts,-0.2333333333333333,1
omg people hate him for loving usa just leave him alone focus on all the illegal immigrants here destroying everything for the hard working americans,-0.2383333333333333,1
hahahahahahahahahahahahahahaha breathes hahahahahahahahahahahaha now watch maga shell out money to pay his bills hope the crap mugs and collectors cards are worth it,-0.25,1
alina habba has made herself a millionaire out of trumps litigation unfortunately she also made her client a millionaire at the same time,-0.25,1
political overreach to the absurd even democrats can see this is fascist,-0.25,1
ill bet you my left arm trump isnt going to pay,-0.25,1
they are found guilty and then stand barking into a microphone cowards cheats and fraudsters trump the banks and accountants stole millions of dollars they all made money where do you think that money came from answer us the people who borrow from banks for cars homes and medical bills,-0.25,1
trump is not gatesbezos he doesnt have 355 million idiots unless montelogo fl is worth what he said it was the irony,-0.25,1
what about the hundreds of small businesses hes ripped off,-0.25,1
does everyone realize that trump hired independent evaluators when valuating his assets so theyre holding trump liable for a valuation that a professional gave him thats insane,-0.25,1
of course all this comments from people who dont have enough experience in politics blind democrats and cnnhas to go out of business,-0.25,1
and hes telling everyone he won the case hes completely off his rocker and crazy as you can get but again his followers will believe him,-0.25,1
republicans will pay dont worry the bill is too small for them,-0.25,1
in the past 90 days trump has been ordered to pay 4383 million dollars,-0.25,1
i wonder where the money will go surely not to currupt politicians,-0.25,1
i didnt hear the banks complain about anything such a corrupt government we have,-0.25,1
i believe that his identity is a serial rapist thief and fraud he was never wealthy but lived off others,-0.25,1
these ding bats dont realise how corrupt their left liberal heros are they will pay and so will all america,-0.25,1
ah man i guess no more christmas bonus for his loosing lawyers and rudy g k,-0.25,1
nothing devastating about the out come he has done so many people wrong his has lied enough and this time he can not say your fired to avoid paying,-0.25,1
wow they just through everything at this guy this is over falsely applying for bank loans holy crap the reality is any single one of us can be crushed at any time in our life and thats a cold reality you know is true really sad to see this stuff,-0.2526785714285714,1
unfortunately the money is paid by the trump org investors time to vote him out of the company like pappa johns owner hsd yo step down trump will just commit fraud in fl and other states,-0.2601851851851852,1
they are trying so hard to bring him down so he doesnt become the next president they are so afraid if he becomes president jokes on them their fear is regardless of trump for all the crimes they have committed in office they will pay,-0.2618055555555555,1
not surprised the trumps are notorious cheaters liars theyre greedy entitled new york scumbags thats why no us bank would loan trump money he had to go to a german bank and thats why there are a mountain of stories behind the terrible trump reputation in ny,-0.2627272727272727,1
look at the lefty dictators go so desperate to destroy their next president trump 2024,-0.2666666666666666,1
no wonder he was thanking melania for her loyalty just a few days agomelania if you stay until the end you may only get his dirty underwear,-0.2666666666666666,1
and lets see how many idiots will raise their hands by typing fake news,-0.2666666666666666,1
total bs all just because they are afraid of trump they are all out to get him and prevent him from running for president it wont work because we the people want our country back and the corrupt rotten jobama government gone,-0.275,1
theyre trying to frame trump as a symbol of corrupt capitalism to the libtard teachers student govt workers welfare voter base yet their saying he defrauded a bank the actual culprit when it comes to fraud overexuberant capitalist corruption ironic aint it,-0.275,1
the fake news media propaganda is having a party how crazy this is it resembles a third world banana republic with a few faithful fanatics,-0.2799999999999999,1
this sets a ver bad precedent for new york businesses,-0.2818181818181817,1
everyone should leave the fraud state called new york sick state,-0.288961038961039,1
trying really hard to prevent another trump presidency,-0.2916666666666667,1
the democratic perverted media has a hard on for trump,-0.2916666666666667,1
hes up to what 440 million now gonna need to flog those trading cards hard,-0.2916666666666667,1
why why why do some of these people fight against our constitution rule of law so hard trying to overthrow our government,-0.2916666666666667,1
trumps words of greed 2024 hes the bad boy of our planet who walks in shoes upright he differs only in his posture from beasts that feast at night trumps words of greed makes countless thousands mourn a piece of earth made to live hes earned our nations scorn show me a liar and you have found a thief whose soul is controlled by hell he loves whats wrong and hate whats right and hes lucky theyre not in jail as we trust truth and heed its will we avoid being evil disloyal and cruel when we do wrong theres a price to pay for remaining ungodly unaware and a fool by tom zart,-0.2957375957375957,1
355 million plus babysitting of his companies the ketchup will be thick on the walls of maralago tonight,-0.3,1
banana republicwake up americans you can and will be next should you keep being a foolish believer of govt controlled media propaganda including the hate for donald trump whos on the peoples sideits why they hate him so much,-0.3,1
sucks to be trump,-0.3,1
which bank complained we will still vote for him,-0.3,1
by the way cnn is fake news democrat propaganda,-0.3,1
lecturing nato countries about paying bills what an absolute idiot he must have taken some semesters at trump business university on how to con people,-0.3,1
this is fake news from cnn not real,-0.3,1
you know biden will just give it to ukraine like a common blankface,-0.3,1
not enuff trump is scum,-0.3,1
they do everything to stop him and want to hit him in the wallet can you imagine demented biden and crazy harris back stand up america and vote for trump,-0.3,1
all his suckers will pay that bill for him probably a fundraising email going out now,-0.3,1
88 million for raping and lying and defaming and 362 million for lying cheating and defraudingfolks this is an expresidentcertifiably the worst in the history of many countries histories not just the us and we havent even started the criminal yet i do not have tds,-0.3,1
such corruption trumpet do anything wrong this is so sad to watch an america these days the corruption cnn you should be ashamed of yourself believing this shit you guys are liar,-0.3,1
joe via his handlers sold america out to the highest bidders on day one nothing he has accomplished has been to the betterment of america but to the glee of those who hate america and want to see it turned into scorched earth fjb trump 2024,-0.3,1
the left so desperate to stop him running for president because the are scared,-0.3,1
so i am an invested party in this atrocious nonsense on my 124 ddwag biden is a muppet and in next few weeks im going to show why cia llangely mclean virginia,-0.3,1
what a farce no victims etc etc purely political its scary,-0.3,1
if he is delinquent and doesnt pay does that mean putin is going to deal with him,-0.3125,1
half of americans hate the mainstream media this case is an injustice to all americans political warfare,-0.3222222222222222,1
we are witnessing america being turned into a corrupt communist country if they can do this to president trump they will do it to the american people wake up folks they want to rule over us this is election interference this is another form of opponent intimidation it is wrong the people vote not the politicianslove or hate president trump he is standing up to the vast corruption in washington those corrupt politicians will do anything to try and stop him from exposing them they care about themselves not the american people wake up before it is too late,-0.3249999999999999,1
but biden and his dope addict son did questionable business with russia with while he was in the white house and hides a computer with all kinds of evidence but ever one look aside they all worried that trump is gonna show all there corrupt politicians,-0.3333333333333333,1
this makes me seriously doubt that trump knows anything about business and the economy,-0.3333333333333333,1
plus the money he owes to e jean carrol its now up to over 440m ha ha at this rate hell owe over a billion soon maybe be sitting in a prison as well howwhy anyone can still support him is ridiculous,-0.3333333333333333,1
trump will simply use it against them impossible to beat trump,-0.3333333333333333,1
oh this is terrible i feel just awful for the trumps what are they going to do now actual work watch ill bet the price of trump paraphenalia is gonna drop like a stone now should be able to pick up that red hat for 50 cents at garage sales soon,-0.3333333333333333,1
this guys that make him guilty they are 100 time worst they should pay billion and more,-0.3333333333333333,1
trump be nimble trump be quick trump will grift with a pathetic shift,-0.3333333333333333,1
disgusting the radical left democrats globalists are trying to bankrupt him totally despicable i never listen to or watch cnn dont know why this is in my feed,-0.3333333333333333,1
cnn suck fake news this not true it will never happen,-0.3375,1
the world is getting sick of your hate for trump we need a world power to do better for us you are failing the president has dementia and is making harmful decisions its time for a change world what can we do,-0.338095238095238,1
trump trump trump can get this country back on its feet cnn is bad news,-0.3499999999999999,1
i thought i was bad way back when trump is 99 badder than me,-0.3499999999999999,1
the banks clearly said they were paid and would do business with trump againpeople are blinded by hate for trump,-0.35,1
wtf dear putin 400000 of your people father sons will never return to their families wives children parent whos crying now shame on you,-0.35,1
trump was never a good business man just a fraud,-0.35,1
cnn and cnn viewers who comment they all are ignorant with closed eyes who just see trump as a villian but that worst biden as an actor or hero for this country and all they do is the passage of the time with yellow electric school bus within the passage of time suuuck yaaa allll go ta hell,-0.3666666666666667,1
cnn you are the absolute worst channel on here the way you pick on donald trump is atrocious you should be ashamed of yourselves and social social that stupid judge aragon or whatever his freaking name is the dude is a maniac he belongs on your show,-0.3722222222222222,1
this is bs what happened to the ny tax of 9 year after year compounded so dumb,-0.375,1
you folks think trump is paying even 100 of this thats how dumb you are,-0.375,1
trump haters hate it is hate people hate is evil you will loose everything when you watch trump become loved by the world i am not american all you need is __ __ __ __,-0.3967032967032968,1
fake charges and cnn listners are brain dead everything cnn says is all lies and yet lets continue to watch this failed network,-0.3999999999999999,1
trump will get the money back from this maga stupid,-0.3999999999999999,1
this ruling against a political opponent would be embarrassing in the haiti and the democratic republic of congo what a stupid country,-0.3999999999999999,1
channel godchristlord liable for fraud bad and shameful report indicates that over 450 million dollar penalty including interest,-0.3999999999999999,1
when is he going to be doing time for all his crimes get with it will ya stop playing game with the people,-0.4,1
when trump pays any of the settlements against him then i believe he understands hes a criminal until then hes just another privileged asshole,-0.4,1
cnn dont blow this you can do it call donald a criminal baby steps,-0.4,1
how in the fuck do you get a 40 million loan with no paperwork what bank is handing out loans at that amount,-0.4,1
matthew 19 through 21 ŕich people give to the poor and jesus said come with me,-0.4,1
im almost inclined to start a gofundme for the poor guy,-0.4,1
thank god someone has finally held this idiot accountable,-0.4,1
jared trump may ask for a loan from that 9 billion you criminally got from saudi arabia,-0.4,1
idiot finally visits east palestine ohio cnntrump trump trumplol,-0.4,1
it would be justice if some of the money was given to the poor workers that the donald had cheated out of their wages over the years,-0.4,1
trump has no remorsebut karma has caught up with him i am assuming he will ne asking maga morons to donate towards paying this find of over 370 millon we yhe the people needs to vote blue come november,-0.4,1
america is under sanctions wake the fuck up food is cheaper in russia gas is cheaper in russia rent is cheaper in russia,-0.4,1
trump 2024 we the people are behind trump 100,-0.4,1
trump needs to get used to being behind those bars,-0.4,1
choke on it trump soon to be broke and broken,-0.4,1
there is a god now for his criminal trials for inurrection attempting to overthrow an election and stealing national secrets,-0.4,1
siezed donald trump assets and distribute to poor people in america,-0.4,1
trump is cash poor hell never pay carol or this,-0.4,1
what about the bankruptcy debt which would have been false,-0.4000000000000001,1
this is so ridiculous you have to be willfully ignorant to not see how hard there trying to go after trump im not even a trump fan but jeeeeeez guys come on this is crazy,-0.4083333333333334,1
i dont care about any of this crap getting thrown at trumpim voting for him again he has the balls to fix whats broken in the usaespecially the crap thats going on at the border and the freshly booted dhs secretary alejandro n mayorkas,-0.425,1
and you democrats all voted for mindless joe biden and you talk about corruption you people cant even look past your nose and you think trump is bad you have to look at yourself if you think the things that donald trump are bad and you dont think that joe biden did anything wrong youre going to the wrong church and youre praying to the wrong lord i pity you people,-0.4312499999999999,1
sorry trump this looks like a tough one to get out of shouldnt have messed with biden,-0.4444444444444444,1
loser trump cant stop losing poor rnc will have to front that bill i bet they are regretting hitching their wagon to this lame horse,-0.45,1
unfortunately there are still poor gullible souls out there that will keep donating millions to this grifter to pay his debts,-0.45,1
our country is broken and corrupt i hope president trump can file an appeal god bless you president trump,-0.45,1
cant do business in new york but can be dictator of the united states of america wtf insane,-0.4545454545454546,1
this is absurd and pure evil there was a disclaimer and there were no victims its all nasty political injustice and all the voters see that he should pay them in pennies then bulldoze the buildings to return nyc to the rat infested ghetto it was before he built it up what goes around always comes around tenfold,-0.4571428571428571,1
speaking of unqualified presidents you should mention obama stole a dead lady from hawaiis birth certificate obiden is a demon of evil to destroy america,-0.4666666666666666,1
anyone with half a brain knows this is all nonsense and trump did nothing here so stupid,-0.4833333333333333,1
in my country its illegal to pay finds with donations as its a punishment you haft to pay if someone elses pays it your not getting punished,-0.5,1
really shocking what has happened to this country never has a man been so deprived of his rights extremely scary well be next,-0.5,1
dems are corrupt pay not one dime,-0.5,1
everything about trump is fake fake businessman fake president fake hair fake tan and fake bank accounts and property valuations,-0.5,1
democracy is getting expensive looks like joes got this election in the bag,-0.5,1
trump is a crooked and evil person lock him up,-0.5,1
you are all fake lieing news,-0.5,1
there will be a price to pay for what these corrupt democrats are doing,-0.5,1
when will the bidens clintons fauchisa ever pay oh wait they are part of the corrupt system,-0.5,1
anything to keep trump off the 2024 ballot no one is fooled by these pathetic political based attacks,-0.5,1
i dont care what your politics are whats happening in this country is extremely scary today him tomorrow us,-0.5,1
wtf look i dont like the orange man but you people have made up all of this ive given up on liberal causes because of all the lies,-0.5,1
sadly this probably wont bankrupt him or teach him a lesson,-0.5,1
damm they want my nigga trump out of here but its fake news just a distraction so people can forget about biden until he gets replaced,-0.5,1
why cant we just lock dementia don the fake ex president fn up,-0.5,1
cant wait until the biden crime family has to answer for all the illegal money they got,-0.5,1
the length you the democrats have gone to just destroy trump using the government institution and power is mind blowing i can say you dont hate him rather you are scared and terrified of him if it was him going for biden and his son hunter you cnn and rest of democrats would have said trump is the dangers to democracy the irony,-0.5,1
trump is such a horrible person so aye hes republican candidate,-0.5,1
when is the fake news going to talk about obama having brennan of the cia and the 5 eyes intelligence agencys spy on president trump to affect the election when 7_567,-0.5,1
putin has nothing on biden talk about politically wrong cant wait for the worm to turn as they say,-0.5,1
he thought all his winnings from fraud will never be uncoveredhe was wrong he thought his rape would go awayhe was wrong he thought he could stop the voting process by saying it was fraud even before the electionhe was wrong what a loser,-0.5,1
go ahead with this disgraceful fake story president donald trump has we the people and thats the majority yay,-0.5,1
fake ass news for fake ass people what evidence do you even have,-0.5,1
well donald all you gotta do is ask your freeloading corrupt soninlaw jared kushner for a loan after all he did receive over 500 million of the covid relief money,-0.5,1
not 1 charge against the corrupt democrats theyre paid to take him out,-0.5,1
355 million for what because the criminals in charge dont want trump to be president so they will do anything they can imagine include illegally using the justice system with a podunk judge and all,-0.5,1
fake news trump will lock them up,-0.5,1
so one corrupt democratic guy can decide that trump must pay 355 million,-0.5,1
this country it become corrupt,-0.5,1
you leave the comments that say nasty things about trump and you deleting the ones that is for trumpwhy cnn two face crooked animals,-0.5,1
cnn fake news,-0.5,1
the extent of this political persecution is disgusting,-0.5,1
fake news again set up by the left always just like january 6 evil amongst us all,-0.5,1
this comments section is riddled with aids you think hes going to pay any of this when he becomes president so silly,-0.5,1
sad to see democrats try to bankrupt trump,-0.5,1
this is just so wrong money hungry people,-0.5,1
shows how stupid this attention seeking narcissist would even run for the presidency major spotlight is what he got and deserves given time these stupid narcs will eventually hurt themselves thank you ms james,-0.5125,1
if you cant get him in jail then go after his money anything to keep him from being prez again these dems are evil,-0.55,1
and trumps poll numbers will keep going up you dishonest idiots,-0.55,1
habba has cost trump almost half a billion worst lawyer ever,-0.5833333333333334,1
bad business karma will now begin to stick to those who try to illegally manipulate the system to their advantage,-0.5999999999999999,1
there trying there hardest to keep trump out of office there afraid of him,-0.6,1
who is supposed to pay if nobody was harmed stupidity,-0.6,1
take his money then his freedom stupidity cost,-0.6,1
the democrat communist party democrats are dangerous people,-0.6,1
because you all know thats a travesty michael cohen is deplorable your turf,-0.6,1
no exuspresident has ever had the phrases dirty deeds and illgotten gains used so often in conjunction with his name just call him dirty donald,-0.6,1
the attack on trumpthe mattrix attack on trump crazy,-0.6,1
he will never pay a cent everybody knows its just an exercise in stupidity,-0.6,1
worst part is his stupid supporters will be the ones who actually pay all these fines out of their donations not him,-0.6,1
his crazy followers will pay it,-0.6,1
no one lost any money heck they mad money this will be turned over,-0.625,1
worthless news corrupt news,-0.65,1
this is clearly evil against your fellow citizen if you are a christian and you want to vote these evil democrate in power then you have side with the devil this is witch hunt against one man,-0.6666666666666666,1
his idiotic minions will send him money,-0.6666666666666666,1
trump what you going to do when god come for you bad boy bad boy,-0.6999999999999998,1
i almost feel bad for him because we all know he does not have that type of money,-0.6999999999999998,1
bad decisions have bad consequences reap it trump,-0.6999999999999998,1
whats really bad for him is the fact that has to have two babysitters who approve everything and this continues after the 3 year sentence as well hope it doesnt cramp donnies style,-0.6999999999999998,1
lets not forget about the irs and the taxes he didnt pay on the fraud its not over yet don his books are so bad he cant even file an amended tax return mic drop,-0.6999999999999998,1
who cares about the fucking moneythe point is that idiot needs to be charged of corupcion and he needs to be put on jailwho is posible hes running for presidentwhat a joke,-0.7,1
trumps cultfollowers believe him when he says every one of his guilty verdicts is election interference by democrats those fools will swallow anything its pathetic,-0.75,1
insane doj politically corrupt,-0.75,1
if you read any of the liberal comments the ignorant stupid liberal comments you have been made stupider,-0.7999999999999999,1
the stupid trumpistas will pony up and save his ass,-0.7999999999999999,1
thank you cnn for assisting in ruining this country by making the people who watch you stupid,-0.7999999999999999,1
i hate cnn liars,-0.8,1
his idiot maga supporters will give him the money,-0.8,1
if elected to cochair the rnc lara trump will funnel those maga donation dollars to pay those 350 million nyc is the biggest winner maga voters dont do it your will to go the city of ny which you hate,-0.8,1
they will never see a dime idiots,-0.8,1
dont worry his idiot supporters will pay for it,-0.8,1
make all those idiots pay when you become president again,-0.8,1
you cant tell there not after him democrats what pieces of crap,-0.8,1
politics in america brutal,-0.875,1
yeah make trump pay they stold from americans trump families very sick an corub,-0.9285714285714286,1
its outrageous alot of corruption and liestrump 2024,-1.0,1
money addiction greed is not just a capitalistic problem and trumps not the worst,-1.0,1
meanwhile no one bats an eye at the bidens democrats are the worst hypocrites this world have ever seen,-1.0,1
billionaires asking for bankruptcy protection how pathetic,-1.0,1
the worst part is trump has to take everybody out for ice cream and they get to order whatever they want,-1.0,1
trump himself is the worst return on investment all those magamorons should think twice before they donate to his campaign,-1.0,1
just a bunch of leftists talking all butthurt that trump is going to be our savior from bidens awful presidency go trump maga,-1.0,1
omg the treasonous con and supporters are pathetic,-1.0,1
what the trump university guy commented fraud shocking,-1.0,1
this evil by the devils god is watching god bless trump,-1.0,1
cnn news is a real crap news,-1.0,1
evil leftardsif the banks say they recouped and wanted to continue business with him how is it fraud it isntevil leftardstrump 2024,-1.0,1
as judge judy would say perfect,1.0,2
the court system is now the greatest danger to democracy,1.0,2
this judge is awesome now lets see trump pay this,1.0,2
the judge is a fooltrump will win his appeal and the presidency in 2024,0.8,2
lol you fools wont ever collect a dime of this fraudulent ruling,0.8,2
his lawyers did a great job,0.8,2
justice is making america great again,0.8,2
lol a bribed judge that needs prison,0.8,2
let me guess judge is nancy pelosi cousin lol what a joke oh and the judge is a republican,0.8,2
elect a crook expect a crime,0.8,2
this isnt a win for commie james thank god we have a supreme court to take care of fools like this judge,0.8,2
cmon people you dont think this is fair do you dont you remember no banks were defrauaded cmon supreme court,0.7,2
trump never had any fair trial under tds delusional liberal judges in ny,0.7,2
tonight we raise our glas for judge arthur cudos to you good sir,0.7,2
good luck with that lol trump collects money he doesnt pay it out im sure when he gets re elected he will pardon or dismiss that somehow that judge may regret doing that,0.6666666666666666,2
all the winning making accountability great again one ruling at a time,0.65,2
i think judge engoron was very lenient in his ruling,0.65,2
great now they have to find the people he defrauded to dole out the fine to,0.6083333333333334,2
wish he received a trial since they skipped it and went to penalty phase lenders agreed with trumps valuation they did there own,0.6,2
what a crock of that judge is out of his ever loving mind,0.6,2
is justice finally catching up to mr trump,0.6,2
what eas the evidence that trump committed a crime in ny honestly will someone please tell me specifically,0.6,2
habba did a good job making sure there was no jury involved though yeah,0.6,2
a nice verdict against the trump crime family,0.6,2
dude doesnt even pay his own attorneys dude aint never going to pay this i bet he doesnt even have the money to pay it,0.6,2
the kind of stuff organized crime bosses get convicted of hows that for a clue,0.6,2
yeahthat judge is sooo honest,0.6,2
most people know this is nothing but a liberal witch hunt with a very liberal trump hater judge he will appeal and do awesome this just brings him more votes with the masses,0.55,2
donald please continue to use alina habba as your attorney its clear shes doing an awesome job,0.55,2
couldnt happen to a more deserving crook,0.55,2
first time in history that anyone was punished for submitting a loan application where everyone was happy,0.525,2
justice is served with more to come,0.5,2
election interferenceby a clown judge who people pleased hater leticia incop james lies,0.5,2
i love that judge,0.5,2
im sure that the demented orange sociopath trump has already filed an appeal which his gullible followers will pay for,0.5,2
cant wait for this judge to charge the biden family 1 billion or more,0.5,2
the maga has to send him more money more court is come in,0.5,2
hilarious this is a murder conviction without a murder this goes away in appellate court enjoy your 15 minutes of victory then buckle up for four years of the most amazing presidency youve ever seen btw 354 million to trump is the equivalent to 15000 for those of you that have saved 500000 in your lifetime chump change that will die in the appeal anyway,0.5,2
couldnt have happened to a better man than defendant ttrump,0.5,2
that judge looks like hes been out for trump for years political hit job for sure perfect timing for election interference,0.5,2
he has to put up the money before appealing it aint gonna happen,0.5,2
judge looks like bernies more liberal brother trump didnt stand a chance,0.5,2
this fool senile judge will look cute in his orange jumpsuit seize and audit all accounts to find who bought him despicable,0.5,2
in most countries fraud is a crime fiddle an insurance claim and you go to prision why has this man not in a prison for ever,0.5,2
justice and accountability catching up to mr fraudster i cant wait to see him in a federal prison wearing a special outfit,0.4785714285714285,2
conall chump should be happy since this ruling helps rid new york of crime,0.4681818181818182,2
judge trial by the judge that said trumps mara largo property was worth 110 or 120 the real value the banks valued lol ok,0.45,2
trump stiffed michael cohen and he took revenge this case is directly linked to cohens testimony i bet he is feeling prety happy today,0.45,2
partisan judge issues bs judgement to prevent populist president from becoming president again surprise we have truly become a banana republic,0.45,2
ah the judge took it easy on them now they should never cry about not having a jury trial a jury would have stuck it to them,0.4333333333333333,2
the judge went easy on trump,0.4333333333333333,2
this will easily be reversed on appeal,0.4333333333333333,2
this will be easily overturned in the supreme court when the republican get into power all of these judges will be arrested and charged,0.4333333333333333,2
i didnt vote for him but this will easily get overturned,0.4333333333333333,2
great but it was civil fraud trial no jail time,0.425,2
bout time will there be court seizure for all parties of assets to be sure its paid in full and not just on paper justice served,0.425,2
new your businesses come to florida as we have fair judges,0.4181818181818181,2
judge i have to pimp out my wife in order to pay the 355 million fine,0.4166666666666667,2
if you cant afford the fine dont do the crime,0.4166666666666667,2
which one of his crimes was this fine for,0.4166666666666667,2
mr donald trump has a good legal attorney team this is just a distraction miniscule to divert him from winning the elections maga never fails,0.4125,2
great verdict a fair fine hopefully it will put a stop to the trumps fraudulent ways at least in the state of ny,0.4041666666666667,2
ms habba donald trumps lawyer said that its better to be pretty than smart this is the verdict that pretty gets you lol,0.4028571428571428,2
ivanka needs to pay for her own participation in this fraud trial as well because she has known all along what was going on even the judge has said that she couldnt remember things that she was asked by the prosecutor and when she was asked about things by her own attorney she was able to remember a lot about what was going on little mis princess is not so innocent as she pretends to be,0.4025,2
appeal pending its not over till its over not one red cent will be paid trump will win on appeal,0.4,2
crooked judges are not going to win in the end,0.4,2
i dont think ya have to have proof i know in county court you are allowed 1 free knock to remove a judge,0.4,2
renato looks pleased might have something to do with trump firing him years ago for being such a good prosecutor,0.3999999999999999,2
trump has the right to appeal the verdict but to do so he must put the money on the table in his testimony he boasted that the trump organization has more than 400 million in cash,0.3928571428571428,2
great news for justice even rich con men are not above the law,0.3916666666666666,2
he will never pay a dime he will win on appeal he should sue the state of new york for 10 billion in discrimination unless they are going after every developer in the state of new york,0.3575757575757576,2
theres a special place in hell waiting for that judge,0.3571428571428571,2
that judge is 100 full of sht,0.35,2
trump and his cronies cry about a twotier justice system true but its not how they think,0.35,2
they just keep playing with this guy and playing yall know damn well his team of legal beagles are just gonna litigate the hell out of this ok and hes never gonna pay a dime,0.35,2
yet another miscarriage of justice but trump will appeal and the judgement will be cancelled hope he pulls everything out of ny and moves to somewhere that isnt run by a bunch of crooks and all the people will be out of a job who work for him im sure they will really appreciate that da who started this and that bent judge,0.35,2
its a great day for justice now go put him in jail fani,0.35,2
justice is served partiallylots of cases left to go but this was a good start,0.35,2
ok lets treat everyone in ny the same as trump then have trump case as the baseline anything more they get the same treatment fairs fair,0.3399999999999999,2
more bs the judge is more crooked than joey,0.3333333333333333,2
everyone in realestate does this kind of thing i can see the courts flooded with cases wasting prosecutorial time that could be better spent on crime,0.3333333333333333,2
the people that judge just pissed off will frame his ass just as quickly as he framed trumps ass that man fd up,0.3333333333333333,2
bunch of s h it engoran was either compromised by physical treats or some kind of monitory bribe what about the original ruling of removing licenses of trumps in nyc why was this not reinstated,0.325,2
another leftist judgement that will get tossed before a dime changes hands we need to employ this tactic of frivolous distracting lawsuits on bidumb just to make things fair,0.3249999999999999,2
absolutely love that news could not have happened to a more dishonested under handed criminal in us history but im innocent his favorite whine,0.32,2
you are glad that trump was convicted but you dont think at all that now a precedent has been created you are buying a house or refinancing the bank made an appraisal gave you a loan but the local politician wants to punish you now it will be very easy,0.3158333333333333,2
unprecedented trial case against trump never anyone else like this just happens to be against the leading candidate vs biden in an election year there was no victims and issues with the bank loans purely political,0.3,2
well the banks would disagree they were all paid in full kinda sounds like the da and the judge are the ones committing fraud like someone taking intro to law for the first time could tell ya thats not how things work,0.3,2
soooo many judges and lawyers have said this case is bullshit yet the judge rules this way wow every project developer does this everyonecomical,0.3,2
yet biden is unfit for legal punishment but fit to be president how,0.3,2
i will laugh when trump is president again these liberal judges are out of their minds we the people are seeing what you are trying to do,0.3,2
if trump wins i believe these judges should be imprisoned for what they are doing,0.3,2
the us seriously needs better legal guard rails against dtards this ruling was way overdue happy for it,0.2916666666666667,2
trump will not pay a dime of this fine it will be reversed on appeal because there are no injured parties all loans were paid of in full and on time with all interest this judge is digging his own grave in fact he looks like he is dead already,0.2916666666666667,2
yes poetic justice at last i would have changed it to a lifetime ban but i cant imagine any corporation wanting to do business with drump or company in 4 years theyd have to visit drump in a nursing home while he was taking one of his many dementia tests,0.2916666666666667,2
what exactly is he supposedly guilty of the answer isnothing at all if those he did business with testified to a fair and beneficial transaction then all is fair,0.2875,2
im very happy with this ruling because of people like trump the rest of us have to pay more for everything we the ones who pay more taxes for these guys to pay 750 to the irs in one year but what i really want to see is criminal defendant trump to go to jail,0.2833333333333334,2
every american who owns property every commercial developer in this country best hunker down the communism is full bloom now the most unreal civil case in history decided by judge engoron who just showed putin how the democrats play the court system in america,0.2824074074074074,2
